locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2298_03297	CDS	981	rbsC_26		COG1172	Ribose import permease protein RbsC
NZP2298_03298	CDS	987	rbsC_27		COG1172	Ribose import permease protein RbsC
NZP2298_03299	CDS	549		2.7.1.12	COG3265	Gluconokinase
NZP2298_03300	CDS	1137				hypothetical protein
NZP2298_03301	CDS	450	nsrR_2			HTH-type transcriptional repressor NsrR
NZP2298_03302	CDS	987	cysP		COG4150	Thiosulfate-binding protein
NZP2298_03303	CDS	276				hypothetical protein
NZP2298_03304	CDS	399	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
NZP2298_03305	CDS	1041	cysA_3	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NZP2298_03306	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
NZP2298_03307	CDS	852	cysT			Sulfate transport system permease protein CysT
NZP2298_03308	CDS	1029	sbp		COG1613	Sulfate-binding protein
NZP2298_03309	CDS	720	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
NZP2298_03310	CDS	2091	pbpC		COG4953	Penicillin-binding protein 1C
NZP2298_03311	CDS	5499	yfhM		COG2373	Uncharacterized lipoprotein YfhM
NZP2298_03312	CDS	1929	bamA_1			Outer membrane protein assembly factor BamA
NZP2298_03313	CDS	6057				hypothetical protein
NZP2298_03314	CDS	1659	hbpA_2		COG0747	Heme-binding protein A
NZP2298_03315	CDS	1035	gsiC_6		COG0601	Glutathione transport system permease protein GsiC
NZP2298_03316	CDS	1158	gsiD_5		COG1173	Glutathione transport system permease protein GsiD
NZP2298_03317	CDS	2331	btuD_13	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2298_03318	CDS	591				hypothetical protein
NZP2298_03319	CDS	1434	mtgB_3	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2298_03320	CDS	2427	abo_5	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_03321	CDS	393				hypothetical protein
NZP2298_03322	CDS	489				hypothetical protein
NZP2298_03323	CDS	777			COG3324	Putative glyoxylase CFP32
NZP2298_03324	CDS	486				hypothetical protein
NZP2298_03325	CDS	252				hypothetical protein
NZP2298_03326	CDS	1356	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
NZP2298_03327	CDS	843	ubiE_4	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2298_03328	CDS	1314	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
NZP2298_03329	CDS	531				hypothetical protein
NZP2298_03330	CDS	459				hypothetical protein
NZP2298_03331	CDS	378				hypothetical protein
NZP2298_03332	CDS	528				hypothetical protein
NZP2298_03333	CDS	1029				hypothetical protein
NZP2298_03334	CDS	942				hypothetical protein
NZP2298_03335	CDS	654	rutR		COG1309	HTH-type transcriptional regulator RutR
NZP2298_03336	CDS	1329	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
NZP2298_03337	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
NZP2298_03338	CDS	1452	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
NZP2298_03339	CDS	378				hypothetical protein
NZP2298_03340	CDS	405				hypothetical protein
NZP2298_03341	CDS	792	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2298_03342	CDS	879	ribX_2			Riboflavin transport system permease protein RibX
NZP2298_03343	CDS	1155				hypothetical protein
NZP2298_03344	CDS	972				hypothetical protein
NZP2298_03345	CDS	459	lrp_6		COG1522	Leucine-responsive regulatory protein
NZP2298_03346	CDS	1107				hypothetical protein
NZP2298_03347	CDS	444				hypothetical protein
NZP2298_03348	CDS	1650	ilvG_1	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
NZP2298_03349	CDS	1176	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
NZP2298_03350	CDS	933		3.1.1.23	COG2267	Monoacylglycerol lipase
NZP2298_03351	CDS	1008				hypothetical protein
NZP2298_03352	CDS	1338				hypothetical protein
NZP2298_03353	CDS	1650	ettA		COG0488	Energy-dependent translational throttle protein EttA
NZP2298_03354	CDS	771	tam_4	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
NZP2298_03355	CDS	336				hypothetical protein
NZP2298_03356	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
NZP2298_03357	CDS	567				hypothetical protein
NZP2298_03358	CDS	399				hypothetical protein
NZP2298_03359	CDS	423				hypothetical protein
NZP2298_03360	CDS	570	comR_1			HTH-type transcriptional repressor ComR
NZP2298_03361	CDS	618	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
NZP2298_03362	CDS	1092				hypothetical protein
NZP2298_03363	CDS	840	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2298_03364	CDS	963	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NZP2298_03365	CDS	510				hypothetical protein
NZP2298_03366	CDS	315				hypothetical protein
NZP2298_03367	CDS	525			COG1720	S-adenosyl-L-methionine-binding protein RPA0152
NZP2298_03368	CDS	1023	ubiE_5	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2298_03369	CDS	918	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NZP2298_03370	CDS	918				hypothetical protein
NZP2298_03371	CDS	1221	ldc_2	4.1.1.17		Lysine/ornithine decarboxylase
NZP2298_03372	CDS	1179				Tn3 family transposase TnXax1
NZP2298_03373	CDS	801	acm_1	3.2.1.17		Lysozyme M1
NZP2298_03374	CDS	1380				hypothetical protein
NZP2298_03375	CDS	723	ubiE_6	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2298_03376	CDS	1248				hypothetical protein
NZP2298_03377	CDS	3651				hypothetical protein
NZP2298_03378	CDS	207				hypothetical protein
NZP2298_03379	CDS	732	djlA			DnaJ-like protein DjlA
NZP2298_03380	CDS	756	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NZP2298_03381	CDS	708	mltC			Membrane-bound lytic murein transglycosylase C
NZP2298_03382	CDS	1116	metC_3	4.4.1.8	COG0626	Cystathionine beta-lyase
NZP2298_03383	CDS	459	mraZ			Transcriptional regulator MraZ
NZP2298_03384	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NZP2298_03385	CDS	396				hypothetical protein
NZP2298_03386	CDS	1710	ftsI	3.4.16.4		Probable peptidoglycan D,D-transpeptidase FtsI
NZP2298_03387	CDS	1455	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NZP2298_03388	CDS	1482	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NZP2298_03389	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NZP2298_03390	CDS	1401	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NZP2298_03391	CDS	1152	ftsW	2.4.1.129		Probable peptidoglycan glycosyltransferase FtsW
NZP2298_03392	CDS	1128	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NZP2298_03393	CDS	1401	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NZP2298_03394	CDS	966	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NZP2298_03395	CDS	927	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NZP2298_03396	CDS	942	ftsQ			Cell division protein FtsQ
NZP2298_03397	CDS	1308	ftsA		COG0849	Cell division protein FtsA
NZP2298_03398	CDS	1689	ftsZ_1			Cell division protein FtsZ
NZP2298_03399	CDS	951	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NZP2298_03400	CDS	870	bamD		COG4105	Outer membrane protein assembly factor BamD
NZP2298_03401	CDS	1674	recN		COG0497	DNA repair protein RecN
NZP2298_03402	CDS	2277	ligA	6.5.1.2	COG0272	DNA ligase
NZP2298_03403	CDS	693				hypothetical protein
NZP2298_03404	CDS	729	ygaZ		COG1296	Inner membrane protein YgaZ
NZP2298_03405	CDS	297				hypothetical protein
NZP2298_03406	CDS	1845				hypothetical protein
NZP2298_03407	CDS	3033				hypothetical protein
NZP2298_03408	CDS	873	prmA_3	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NZP2298_03409	CDS	579				hypothetical protein
NZP2298_03410	CDS	504				hypothetical protein
NZP2298_03411	CDS	642	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
NZP2298_03412	CDS	426				hypothetical protein
NZP2298_03413	CDS	867	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
NZP2298_03414	CDS	282				hypothetical protein
NZP2298_03415	CDS	576				Potassium channel HX13_20290
NZP2298_03416	CDS	1473				hypothetical protein
NZP2298_03417	CDS	795				hypothetical protein
NZP2298_03418	CDS	1476				hypothetical protein
NZP2298_03419	CDS	2412	abo_6	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_03420	CDS	1554	mtgB_4	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2298_03421	CDS	756				hypothetical protein
NZP2298_03422	CDS	315				hypothetical protein
NZP2298_03423	CDS	2670	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
NZP2298_03424	CDS	2316	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
NZP2298_03425	CDS	438				hypothetical protein
NZP2298_03426	CDS	213				hypothetical protein
NZP2298_03427	CDS	894				hypothetical protein
NZP2298_03428	CDS	447	phyR_2			Phyllosphere-induced regulator PhyR
NZP2298_03429	CDS	1149	lov	2.7.13.3		Blue-light-activated histidine kinase
NZP2298_03430	CDS	909	rhtA_2		COG5006	Threonine/homoserine exporter RhtA
NZP2298_03431	CDS	528				hypothetical protein
NZP2298_03432	CDS	198				hypothetical protein
NZP2298_03433	CDS	480	lcdH_3	1.1.1.108		L-carnitine dehydrogenase
NZP2298_03434	CDS	1416		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
NZP2298_03435	CDS	522				hypothetical protein
NZP2298_03436	CDS	987	yfeX	1.11.1.-	COG2837	Probable deferrochelatase/peroxidase YfeX
NZP2298_03437	CDS	3969				hypothetical protein
NZP2298_03438	CDS	888				hypothetical protein
NZP2298_03439	CDS	306				hypothetical protein
NZP2298_03440	CDS	438				hypothetical protein
NZP2298_03441	CDS	1803	clcB_2			Voltage-gated ClC-type chloride channel ClcB
NZP2298_03442	CDS	225				hypothetical protein
NZP2298_03443	CDS	195				hypothetical protein
NZP2298_03444	CDS	537				hypothetical protein
NZP2298_03445	CDS	690				hypothetical protein
NZP2298_03446	CDS	1206	bcr_1			Bicyclomycin resistance protein
NZP2298_03447	CDS	555				hypothetical protein
NZP2298_03448	tmRNA	343	ssrA			transfer-messenger RNA, SsrA
NZP2298_03449	CDS	312				hypothetical protein
NZP2298_03450	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NZP2298_03451	CDS	396				hypothetical protein
NZP2298_03452	CDS	156				hypothetical protein
NZP2298_03453	CDS	795	modA		COG0725	Molybdate-binding protein ModA
NZP2298_03454	CDS	705	modB		COG4149	Molybdenum transport system permease protein ModB
NZP2298_03455	CDS	1113	btuD_14	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2298_03456	CDS	342				hypothetical protein
NZP2298_03457	CDS	777				hypothetical protein
NZP2298_03458	CDS	1020				hypothetical protein
NZP2298_03459	CDS	519				IS1595 family transposase ISSsu9
NZP2298_03460	CDS	1116	hflK		COG0330	Modulator of FtsH protease HflK
NZP2298_03461	CDS	972	hflC		COG0330	Modulator of FtsH protease HflC
NZP2298_03462	CDS	189				hypothetical protein
NZP2298_03463	CDS	1515	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NZP2298_03464	CDS	573				hypothetical protein
NZP2298_03465	CDS	822				hypothetical protein
NZP2298_03466	CDS	966	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NZP2298_03467	CDS	792				hypothetical protein
NZP2298_03468	CDS	1833				hypothetical protein
NZP2298_03469	CDS	564				hypothetical protein
NZP2298_03470	CDS	309				hypothetical protein
NZP2298_03471	CDS	528	ttr	2.3.1.-		Acetyltransferase
NZP2298_03472	CDS	1014	ampR_2			HTH-type transcriptional activator AmpR
NZP2298_03473	CDS	1152		1.14.11.1		Gamma-butyrobetaine dioxygenase
NZP2298_03474	CDS	585				hypothetical protein
NZP2298_03475	CDS	1143				hypothetical protein
NZP2298_03476	CDS	1809		1.18.1.2		Ferredoxin--NADP reductase
NZP2298_03477	CDS	1113	gutB_1	1.1.1.14	COG1063	Sorbitol dehydrogenase
NZP2298_03478	CDS	1923	acoR_1		COG3284	Acetoin catabolism regulatory protein
NZP2298_03479	CDS	1782	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NZP2298_03480	CDS	576	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
NZP2298_03481	CDS	396				hypothetical protein
NZP2298_03482	CDS	960				hypothetical protein
NZP2298_03483	CDS	597				hypothetical protein
NZP2298_03484	CDS	1278	mdtA_8			Multidrug resistance protein MdtA
NZP2298_03485	CDS	3165	mdtC_3			Multidrug resistance protein MdtC
NZP2298_03486	CDS	606	nhhA	4.2.1.84		High-molecular weight cobalt-containing nitrile hydratase subunit alpha
NZP2298_03487	CDS	660	nthB	4.2.1.84		Nitrile hydratase subunit beta
NZP2298_03488	CDS	366				hypothetical protein
NZP2298_03489	CDS	126				hypothetical protein
NZP2298_03490	CDS	807				hypothetical protein
NZP2298_03491	CDS	1128	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NZP2298_03492	CDS	420				hypothetical protein
NZP2298_03493	CDS	741	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
NZP2298_03494	CDS	1920	kup			Low affinity potassium transport system protein kup
NZP2298_03495	CDS	1041				hypothetical protein
NZP2298_03496	CDS	891	qorB_2	1.6.5.2	COG0702	Quinone oxidoreductase 2
NZP2298_03497	CDS	411				hypothetical protein
NZP2298_03498	CDS	1206	kmo	1.14.13.9		Kynurenine 3-monooxygenase
NZP2298_03499	CDS	1407				hypothetical protein
NZP2298_03500	CDS	1344				hypothetical protein
NZP2298_03501	CDS	732				hypothetical protein
NZP2298_03502	CDS	459				hypothetical protein
NZP2298_03503	CDS	654				hypothetical protein
NZP2298_03504	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NZP2298_03505	CDS	558				Lectin-like protein BA14k
NZP2298_03506	CDS	1113				hypothetical protein
NZP2298_03507	CDS	714				hypothetical protein
NZP2298_03508	CDS	1263	nhaP_2		COG0025	Na(+)/H(+) antiporter NhaP
NZP2298_03509	CDS	1218	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NZP2298_03510	CDS	708	yknY	3.6.3.-	COG1136	Uncharacterized ABC transporter ATP-binding protein YknY
NZP2298_03511	CDS	1290	macA_2		COG0845	Macrolide export protein MacA
NZP2298_03512	CDS	909	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
NZP2298_03513	tRNA	76				tRNA-Lys(ctt)
NZP2298_03514	CDS	1011	cobU_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NZP2298_03515	CDS	777	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
NZP2298_03516	CDS	1320	cobB_1	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
NZP2298_03517	CDS	819	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
NZP2298_03518	CDS	765	cobM	2.1.1.133		Precorrin-4 C(11)-methyltransferase
NZP2298_03519	CDS	387				hypothetical protein
NZP2298_03520	CDS	1227	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
NZP2298_03521	CDS	780	cobK	1.3.1.54		Precorrin-6A reductase
NZP2298_03522	CDS	765	cobJ	2.1.1.131		Precorrin-3B C(17)-methyltransferase
NZP2298_03523	CDS	759	cobI	2.1.1.130		Precorrin-2 C(20)-methyltransferase
NZP2298_03524	CDS	633	cobH	5.4.99.61		Precorrin-8X methylmutase
NZP2298_03525	CDS	1506				hypothetical protein
NZP2298_03526	CDS	3339				hypothetical protein
NZP2298_03527	CDS	1053	yjiA_2		COG0523	Uncharacterized GTP-binding protein YjiA
NZP2298_03528	CDS	429				hypothetical protein
NZP2298_03529	CDS	1200				hypothetical protein
NZP2298_03530	CDS	366	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
NZP2298_03531	CDS	582	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
NZP2298_03532	CDS	606	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
NZP2298_03533	CDS	1191	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
NZP2298_03534	CDS	1284	rplU_3			50S ribosomal protein L21
NZP2298_03535	CDS	1305	nqo1	1.6.5.11	COG1894	NADH-quinone oxidoreductase chain 1
NZP2298_03536	CDS	696	rplU_4			50S ribosomal protein L21
NZP2298_03537	CDS	2082	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
NZP2298_03538	CDS	1044	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
NZP2298_03539	CDS	492	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
NZP2298_03540	CDS	756				hypothetical protein
NZP2298_03541	CDS	309		1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit 11
NZP2298_03542	CDS	1974	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
NZP2298_03543	CDS	1506	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
NZP2298_03544	CDS	1437	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
NZP2298_03545	CDS	822	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
NZP2298_03546	CDS	1671	rnj	3.1.-.-	COG0595	Ribonuclease J
NZP2298_03547	CDS	405				hypothetical protein
NZP2298_03548	CDS	285				hypothetical protein
NZP2298_03549	CDS	1329	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NZP2298_03550	CDS	1287	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
NZP2298_03551	CDS	681	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NZP2298_03552	CDS	540				hypothetical protein
NZP2298_03553	CDS	342				hypothetical protein
NZP2298_03554	CDS	744	lipB	2.3.1.181		Octanoyltransferase
NZP2298_03555	tRNA	85				tRNA-Leu(gag)
NZP2298_03556	CDS	963	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
NZP2298_03557	CDS	771				hypothetical protein
NZP2298_03558	CDS	861	carC	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
NZP2298_03559	CDS	495				hypothetical protein
NZP2298_03560	CDS	900	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
NZP2298_03561	CDS	1185	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NZP2298_03562	CDS	957	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
NZP2298_03563	CDS	1191	sgaA	2.6.1.45		Serine--glyoxylate aminotransferase
NZP2298_03564	CDS	669	narL_1		COG2197	Probable transcriptional regulatory protein NarL
NZP2298_03565	CDS	1413	mgtE		COG2239	Magnesium transporter MgtE
NZP2298_03566	CDS	387				hypothetical protein
NZP2298_03567	CDS	477				hypothetical protein
NZP2298_03568	CDS	987				hypothetical protein
NZP2298_03569	CDS	1200				hypothetical protein
NZP2298_03570	CDS	1170	yeaW_2	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
NZP2298_03571	CDS	180				hypothetical protein
NZP2298_03572	CDS	807				hypothetical protein
NZP2298_03573	CDS	516	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
NZP2298_03574	CDS	630	cobO	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
NZP2298_03575	CDS	948	cobD		COG1270	Cobalamin biosynthesis protein CobD
NZP2298_03576	CDS	1047	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
NZP2298_03577	CDS	510				hypothetical protein
NZP2298_03578	CDS	804	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
NZP2298_03579	CDS	384	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
NZP2298_03580	CDS	1005				hypothetical protein
NZP2298_03581	CDS	825	ssuB_4	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2298_03582	CDS	852	ribX_3			Riboflavin transport system permease protein RibX
NZP2298_03583	CDS	1302	codAch2	3.5.4.11	COG0402	Pterin deaminase
NZP2298_03584	CDS	1404				hypothetical protein
NZP2298_03585	CDS	582	azoR_2	1.7.-.-		FMN-dependent NADH-azoreductase
NZP2298_03586	CDS	588				hypothetical protein
NZP2298_03587	CDS	2463	abo_7	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_03588	CDS	1182	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
NZP2298_03589	CDS	906	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
NZP2298_03590	CDS	2454	abo_8	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_03591	CDS	588				hypothetical protein
NZP2298_03592	CDS	807	nbzA	1.7.1.16		Nitrobenzene nitroreductase
NZP2298_03593	CDS	1443	hsrA_2			Probable transport protein HsrA
NZP2298_03594	CDS	588				hypothetical protein
NZP2298_03595	CDS	2994	soxA_5	1.5.3.1		Sarcosine oxidase subunit alpha
NZP2298_03596	CDS	297	soxD_3	1.5.3.1		Sarcosine oxidase subunit delta
NZP2298_03597	CDS	1263	soxB_4	1.5.3.1		Sarcosine oxidase subunit beta
NZP2298_03598	CDS	2523				hypothetical protein
NZP2298_03599	CDS	906				hypothetical protein
NZP2298_03600	CDS	840	rhaR_2			HTH-type transcriptional activator RhaR
NZP2298_03601	CDS	312				hypothetical protein
NZP2298_03602	CDS	1434	ubiA_1	2.5.1.-		4-hydroxybenzoate octaprenyltransferase
NZP2298_03603	CDS	1350	dprE1_2	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
NZP2298_03604	CDS	435	arnF			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
NZP2298_03605	CDS	1008	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
NZP2298_03606	CDS	1473	pigE	2.6.1.-		Aminotransferase PigE
NZP2298_03607	CDS	1233				hypothetical protein
NZP2298_03608	CDS	759				hypothetical protein
NZP2298_03609	CDS	822	nimR_3			HTH-type transcriptional regulator NimR
NZP2298_03610	CDS	1011				hypothetical protein
NZP2298_03611	CDS	750				hypothetical protein
NZP2298_03612	CDS	2562	dmg	1.5.3.10		Dimethylglycine oxidase
NZP2298_03613	CDS	681				hypothetical protein
NZP2298_03614	CDS	483				hypothetical protein
NZP2298_03615	CDS	837				hypothetical protein
NZP2298_03616	CDS	339				hypothetical protein
NZP2298_03617	CDS	951				hypothetical protein
NZP2298_03618	CDS	774	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2298_03619	CDS	798	ssuB_5	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2298_03620	CDS	1002	cdhR_6		COG4977	HTH-type transcriptional regulator CdhR
NZP2298_03621	CDS	135				hypothetical protein
NZP2298_03622	CDS	186				hypothetical protein
NZP2298_03623	CDS	900	hdfR_3			HTH-type transcriptional regulator HdfR
NZP2298_03624	CDS	954				hypothetical protein
NZP2298_03625	CDS	186				hypothetical protein
NZP2298_03626	CDS	2070				hypothetical protein
NZP2298_03627	CDS	195				hypothetical protein
NZP2298_03628	CDS	975	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
NZP2298_03629	CDS	1092				hypothetical protein
NZP2298_03630	CDS	597				hypothetical protein
NZP2298_03631	CDS	303				hypothetical protein
NZP2298_03632	CDS	783	purN_1	2.1.2.2		Phosphoribosylglycinamide formyltransferase
NZP2298_03633	CDS	576				hypothetical protein
NZP2298_03634	CDS	924	fcl_2	1.1.1.271		GDP-L-fucose synthase
NZP2298_03635	CDS	567				hypothetical protein
NZP2298_03636	CDS	699	glmS_2	5.4.99.1		Glutamate mutase sigma subunit
NZP2298_03637	CDS	1575	mtgB_5	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2298_03638	CDS	696				hypothetical protein
NZP2298_03639	CDS	678	lutR_3		COG2186	HTH-type transcriptional regulator LutR
NZP2298_03640	CDS	1308	yycB		COG2807	Uncharacterized transporter YycB
NZP2298_03641	CDS	738				hypothetical protein
NZP2298_03642	CDS	552	srpC_3		COG2059	Probable chromate transport protein
NZP2298_03643	CDS	555				hypothetical protein
NZP2298_03644	CDS	561	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
NZP2298_03645	CDS	2121				hypothetical protein
NZP2298_03646	CDS	270				hypothetical protein
NZP2298_03647	CDS	1023	metH	2.1.1.13	COG0646	Methionine synthase
NZP2298_03648	CDS	858				hypothetical protein
NZP2298_03649	CDS	1011				hypothetical protein
NZP2298_03650	CDS	828				hypothetical protein
NZP2298_03651	CDS	1356	dddP_2	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
NZP2298_03652	CDS	2571	abo_9	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_03653	CDS	1578	mtgB_6	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2298_03654	CDS	1932				hypothetical protein
NZP2298_03655	CDS	1182	ycaD_3			Uncharacterized MFS-type transporter YcaD
NZP2298_03656	CDS	1176	ycaD_4			Uncharacterized MFS-type transporter YcaD
NZP2298_03657	CDS	2058		3.4.21.26		Prolyl endopeptidase
NZP2298_03658	CDS	1380	spuC_3	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2298_03659	CDS	360				hypothetical protein
NZP2298_03660	CDS	645				hypothetical protein
NZP2298_03661	CDS	885	mmsB_1	1.1.1.31	COG2084	Probable 3-hydroxyisobutyrate dehydrogenase
NZP2298_03662	CDS	1167	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NZP2298_03663	CDS	615				hypothetical protein
NZP2298_03664	CDS	1476	cobQ			Cobyric acid synthase
NZP2298_03665	CDS	420			COG2764	Uncharacterized protein Rv0887c
NZP2298_03666	CDS	831				hypothetical protein
NZP2298_03667	CDS	171				hypothetical protein
NZP2298_03668	CDS	786	yfcA		COG0730	Probable membrane transporter protein YfcA
