locus_tag	ftype	length_bp	gene	EC_number	COG	product
SU343_03294	CDS	2502	ligD_4		COG1793	Multifunctional non-homologous end joining protein LigD
SU343_03295	CDS	909	ku_2		COG1273	Non-homologous end joining protein Ku
SU343_03296	CDS	1125				hypothetical protein
SU343_03297	CDS	645				hypothetical protein
SU343_03298	CDS	771	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
SU343_03299	CDS	1596				hypothetical protein
SU343_03300	CDS	534				hypothetical protein
SU343_03301	CDS	1245	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
SU343_03302	CDS	1188				hypothetical protein
SU343_03303	CDS	207				hypothetical protein
SU343_03304	CDS	741				hypothetical protein
SU343_03305	CDS	243				hypothetical protein
SU343_03306	CDS	300				hypothetical protein
SU343_03307	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
SU343_03308	CDS	696				IS110 family transposase ISCc2
SU343_03309	CDS	906	htrA_3	3.4.21.107	COG0265	Serine protease Do-like HtrA
SU343_03310	CDS	990	gltR		COG0583	HTH-type transcriptional regulator GltR
SU343_03311	CDS	843	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03312	CDS	456				hypothetical protein
SU343_03313	CDS	474				hypothetical protein
SU343_03314	CDS	612				hypothetical protein
SU343_03315	CDS	600				hypothetical protein
SU343_03316	CDS	630	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
SU343_03317	CDS	699	phaB_2	1.1.1.36		Acetoacetyl-CoA reductase
SU343_03318	CDS	630				hypothetical protein
SU343_03319	CDS	348				hypothetical protein
SU343_03320	CDS	312				hypothetical protein
SU343_03321	CDS	1623	yheS_2		COG0488	Uncharacterized ABC transporter ATP-binding protein YheS
SU343_03322	CDS	1539				hypothetical protein
SU343_03323	CDS	1230	lldD_3	1.1.-.-	COG1304	L-lactate dehydrogenase
SU343_03324	CDS	639				hypothetical protein
SU343_03325	CDS	828	novR_2	4.1.-.-		Decarboxylase NovR
SU343_03326	CDS	438				hypothetical protein
SU343_03327	CDS	441				hypothetical protein
SU343_03328	CDS	351				hypothetical protein
SU343_03329	CDS	171				hypothetical protein
SU343_03330	CDS	642				hypothetical protein
SU343_03331	CDS	711				hypothetical protein
SU343_03332	CDS	2634				hypothetical protein
SU343_03333	CDS	981	cdhR_7		COG4977	HTH-type transcriptional regulator CdhR
SU343_03334	CDS	462				hypothetical protein
SU343_03335	CDS	1182	btuD_8	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
SU343_03336	CDS	1143				hypothetical protein
SU343_03337	CDS	840	ydcV_8			Inner membrane ABC transporter permease protein YdcV
SU343_03338	CDS	879	potB_5		COG1176	Spermidine/putrescine transport system permease protein PotB
SU343_03339	CDS	1887	htpG		COG0326	Chaperone protein HtpG
SU343_03340	CDS	885				hypothetical protein
SU343_03341	CDS	282				hypothetical protein
SU343_03342	CDS	975	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
SU343_03343	CDS	1230	smc_1			Chromosome partition protein Smc
SU343_03344	CDS	834				hypothetical protein
SU343_03345	CDS	1647	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
SU343_03346	CDS	1557				hypothetical protein
SU343_03347	CDS	495				hypothetical protein
SU343_03348	CDS	1542		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 3
SU343_03349	CDS	273				hypothetical protein
SU343_03350	CDS	1134	amiC_1			Aliphatic amidase expression-regulating protein
SU343_03351	CDS	936				hypothetical protein
SU343_03352	CDS	894	pgrR_8			HTH-type transcriptional regulator PgrR
SU343_03353	CDS	741	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03354	CDS	213				hypothetical protein
SU343_03355	CDS	996	rclR_3		COG2207	RCS-specific HTH-type transcriptional activator RclR
SU343_03356	CDS	1041				hypothetical protein
SU343_03357	CDS	912	gcvA_6			Glycine cleavage system transcriptional activator
SU343_03358	CDS	183				hypothetical protein
SU343_03359	CDS	897				hypothetical protein
SU343_03360	CDS	1095	kamA	5.4.3.2		L-lysine 2,3-aminomutase
SU343_03361	CDS	528	npt	2.7.8.7		4'-phosphopantetheinyl transferase Npt
SU343_03362	CDS	456	bltD	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
SU343_03363	CDS	4137	dltA	6.1.1.13		D-alanine--poly(phosphoribitol) ligase subunit 1
SU343_03364	CDS	231				hypothetical protein
SU343_03365	CDS	972				hypothetical protein
SU343_03366	CDS	480				hypothetical protein
SU343_03367	CDS	522				hypothetical protein
SU343_03368	CDS	612				hypothetical protein
SU343_03369	CDS	240				hypothetical protein
SU343_03370	CDS	324				hypothetical protein
SU343_03371	CDS	150				hypothetical protein
SU343_03372	CDS	498				hypothetical protein
SU343_03373	CDS	300				hypothetical protein
SU343_03374	CDS	303				hypothetical protein
SU343_03375	CDS	480				hypothetical protein
SU343_03376	CDS	465	ibpA_4		COG0071	Small heat shock protein IbpA
SU343_03377	CDS	1719				hypothetical protein
SU343_03378	CDS	852				hypothetical protein
SU343_03379	CDS	819	minC			septum site-determining protein MinC
SU343_03380	CDS	816	minD		COG2894	Septum site-determining protein MinD
SU343_03381	CDS	276	minE		COG0851	Cell division topological specificity factor
SU343_03382	CDS	1785	hepA_2		COG1132	Heterocyst differentiation ATP-binding protein HepA
SU343_03383	CDS	1026				hypothetical protein
SU343_03384	CDS	1107	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
SU343_03385	CDS	1173	oatA_1	2.3.1.-		O-acetyltransferase OatA
SU343_03386	CDS	204				hypothetical protein
SU343_03387	CDS	687				hypothetical protein
SU343_03388	CDS	882	rhtA		COG5006	Threonine/homoserine exporter RhtA
SU343_03389	CDS	1125				hypothetical protein
SU343_03390	CDS	930	pgrR_9			HTH-type transcriptional regulator PgrR
SU343_03391	CDS	1011	adhT_1	1.1.1.1		Alcohol dehydrogenase
SU343_03392	CDS	2313	yagR	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
SU343_03393	CDS	984	yagS	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
SU343_03394	CDS	474	yagT		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
SU343_03395	CDS	615				hypothetical protein
SU343_03396	CDS	744	deoR_3		COG1349	Deoxyribose operon repressor
SU343_03397	CDS	1572	rbsA_7	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SU343_03398	CDS	927	rbsC_13		COG1172	Ribose import permease protein RbsC
SU343_03399	CDS	1152				hypothetical protein
SU343_03400	CDS	999				hypothetical protein
SU343_03401	CDS	273				hypothetical protein
SU343_03402	CDS	441				hypothetical protein
SU343_03403	CDS	423				Lectin-like protein BA14k
SU343_03404	CDS	426				hypothetical protein
SU343_03405	CDS	435				hypothetical protein
SU343_03406	CDS	384				hypothetical protein
SU343_03407	CDS	585	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
SU343_03408	CDS	432				hypothetical protein
SU343_03409	CDS	402				hypothetical protein
SU343_03410	CDS	1161				hypothetical protein
SU343_03411	CDS	759	btuD_9	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
SU343_03412	CDS	1005	adhT_2	1.1.1.1		Alcohol dehydrogenase
SU343_03413	CDS	273				hypothetical protein
SU343_03414	CDS	750				hypothetical protein
SU343_03415	CDS	183				hypothetical protein
SU343_03416	CDS	1221				hypothetical protein
SU343_03417	CDS	633				hypothetical protein
SU343_03418	CDS	831		1.-.-.-	COG0656	Uncharacterized oxidoreductase MSMEG_2408/MSMEI_2347
SU343_03419	CDS	309				hypothetical protein
SU343_03420	CDS	687				hypothetical protein
SU343_03421	CDS	1503				hypothetical protein
SU343_03422	CDS	636	ubiE_6	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
SU343_03423	CDS	1533	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
SU343_03424	CDS	873				hypothetical protein
SU343_03425	CDS	987	frcC_1		COG1172	Fructose import permease protein FrcC
SU343_03426	CDS	972	lsrD_2			Autoinducer 2 import system permease protein LsrD
SU343_03427	CDS	1557	rbsA_8	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SU343_03428	CDS	1035				hypothetical protein
SU343_03429	CDS	915				hypothetical protein
SU343_03430	CDS	1428	mtlK_3	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
SU343_03431	CDS	783	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03432	CDS	894				hypothetical protein
SU343_03433	CDS	1188	iolG_8	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
SU343_03434	CDS	471				hypothetical protein
SU343_03435	CDS	531				hypothetical protein
SU343_03436	CDS	1245	rsgA	3.6.1.-		Putative ribosome biogenesis GTPase RsgA
SU343_03437	CDS	1248	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
SU343_03438	CDS	711				hypothetical protein
SU343_03439	CDS	423				hypothetical protein
SU343_03440	CDS	588	yyaP_4		COG0262	Uncharacterized protein YyaP
SU343_03441	CDS	882	azoB_2	1.7.-.-		NAD(P)H azoreductase
SU343_03442	CDS	954	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
SU343_03443	CDS	1026				hypothetical protein
SU343_03444	CDS	744				hypothetical protein
SU343_03445	CDS	555	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
SU343_03446	CDS	219				hypothetical protein
SU343_03447	CDS	1128	ada_3		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
SU343_03448	CDS	222				hypothetical protein
SU343_03449	CDS	693				hypothetical protein
SU343_03450	CDS	180				hypothetical protein
SU343_03451	CDS	204				hypothetical protein
SU343_03452	CDS	531				hypothetical protein
SU343_03453	CDS	1071				hypothetical protein
SU343_03454	CDS	450				hypothetical protein
SU343_03455	CDS	2100				hypothetical protein
SU343_03456	CDS	192				hypothetical protein
SU343_03457	CDS	726				hypothetical protein
SU343_03458	CDS	1515	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
SU343_03459	CDS	816		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
SU343_03460	CDS	465				hypothetical protein
SU343_03461	CDS	684				hypothetical protein
SU343_03462	CDS	1134	dauA_3	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
SU343_03463	CDS	996		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
SU343_03464	CDS	462	lrp_8		COG1522	Leucine-responsive regulatory protein
SU343_03465	CDS	141				hypothetical protein
SU343_03466	CDS	684	gcvA_7			Glycine cleavage system transcriptional activator
SU343_03467	CDS	195				hypothetical protein
SU343_03468	CDS	705	fabG_13	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03469	CDS	1020	add2_2	3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
SU343_03470	CDS	1671				hypothetical protein
SU343_03471	CDS	183				hypothetical protein
SU343_03472	CDS	615				hypothetical protein
SU343_03473	CDS	1254	mauG	1.-.-.-		Methylamine utilization protein MauG
SU343_03474	CDS	483	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
SU343_03475	CDS	534				hypothetical protein
SU343_03476	CDS	594				hypothetical protein
SU343_03477	CDS	498				hypothetical protein
SU343_03478	CDS	1443	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
SU343_03479	CDS	723				hypothetical protein
SU343_03480	CDS	594				hypothetical protein
SU343_03481	CDS	1227	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
SU343_03482	CDS	255				hypothetical protein
SU343_03483	CDS	429				hypothetical protein
SU343_03484	CDS	564				hypothetical protein
SU343_03485	CDS	567	cnrH			RNA polymerase sigma factor CnrH
SU343_03486	CDS	618				hypothetical protein
SU343_03487	CDS	1074	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
SU343_03488	CDS	1977				hypothetical protein
SU343_03489	CDS	1485				hypothetical protein
SU343_03490	CDS	897				hypothetical protein
SU343_03491	CDS	2217				hypothetical protein
SU343_03492	CDS	456				hypothetical protein
SU343_03493	CDS	228				hypothetical protein
SU343_03494	CDS	2148				hypothetical protein
SU343_03495	CDS	165				hypothetical protein
SU343_03496	CDS	231				hypothetical protein
SU343_03497	CDS	903				hypothetical protein
SU343_03498	CDS	1005	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
SU343_03499	CDS	303				hypothetical protein
SU343_03500	CDS	240				hypothetical protein
SU343_03501	CDS	1233				hypothetical protein
SU343_03502	CDS	234				hypothetical protein
SU343_03503	CDS	246				hypothetical protein
SU343_03504	tRNA	74				tRNA-Gln(ttg)
SU343_03505	CDS	297				hypothetical protein
SU343_03506	CDS	483				hypothetical protein
SU343_03507	CDS	537	sapB		COG1285	Protein SapB
SU343_03508	CDS	903		3.8.1.3	COG0596	Fluoroacetate dehalogenase
SU343_03509	CDS	300				hypothetical protein
SU343_03510	CDS	246				hypothetical protein
SU343_03511	CDS	237				hypothetical protein
SU343_03512	CDS	456				hypothetical protein
SU343_03513	CDS	180				hypothetical protein
SU343_03514	CDS	960				hypothetical protein
SU343_03515	CDS	393				hypothetical protein
SU343_03516	CDS	426				hypothetical protein
SU343_03517	CDS	756				hypothetical protein
SU343_03518	CDS	306				hypothetical protein
SU343_03519	CDS	270				hypothetical protein
SU343_03520	CDS	390				hypothetical protein
SU343_03521	CDS	426				hypothetical protein
SU343_03522	CDS	555				hypothetical protein
SU343_03523	CDS	936				IS110 family transposase ISCc2
SU343_03524	CDS	105				hypothetical protein
SU343_03525	CDS	207				hypothetical protein
SU343_03526	CDS	114				hypothetical protein
SU343_03527	CDS	435	yvbK	2.3.1.-		Uncharacterized N-acetyltransferase YvbK
SU343_03528	CDS	708				hypothetical protein
SU343_03529	CDS	1548				hypothetical protein
SU343_03530	CDS	519	msrA_2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
SU343_03531	CDS	309				hypothetical protein
SU343_03532	CDS	609	ykoF			Putative HMP/thiamine-binding protein YkoF
SU343_03533	CDS	819	ribX_2			Riboflavin transport system permease protein RibX
SU343_03534	CDS	768	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
SU343_03535	CDS	1017	thiY		COG0715	Formylaminopyrimidine-binding protein
SU343_03536	CDS	3558	ycf3_2			Photosystem I assembly protein Ycf3
SU343_03537	CDS	696				hypothetical protein
SU343_03538	CDS	630				hypothetical protein
SU343_03539	CDS	165				hypothetical protein
SU343_03540	CDS	486				hypothetical protein
SU343_03541	CDS	1071				hypothetical protein
SU343_03542	CDS	288				hypothetical protein
SU343_03543	CDS	258				hypothetical protein
SU343_03544	CDS	726	yurK_1		COG2188	Uncharacterized HTH-type transcriptional regulator YurK
SU343_03545	CDS	1029	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
SU343_03546	CDS	978	rbsK_2	2.7.1.15	COG0524	Ribokinase
SU343_03547	CDS	1062	potD_3		COG0687	Spermidine/putrescine-binding periplasmic protein
SU343_03548	CDS	870	potB_6		COG1176	Spermidine/putrescine transport system permease protein PotB
SU343_03549	CDS	789	ydcV_9			Inner membrane ABC transporter permease protein YdcV
SU343_03550	CDS	1065	potA_9	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
SU343_03551	CDS	1251				hypothetical protein
SU343_03552	CDS	444				hypothetical protein
SU343_03553	CDS	1089	iolG_9	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
SU343_03554	CDS	915	nfo	3.1.21.2		endonuclease 4
SU343_03555	CDS	1092				hypothetical protein
SU343_03556	CDS	312	ndoA_2			Naphthalene 1,2-dioxygenase system, ferredoxin component
SU343_03557	CDS	804	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
SU343_03558	CDS	1509	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
SU343_03559	CDS	1002	arcB_1	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
SU343_03560	CDS	1434	hsrA_1			Probable transport protein HsrA
SU343_03561	CDS	987	rbsC_14		COG1172	Ribose import permease protein RbsC
SU343_03562	CDS	1026				hypothetical protein
SU343_03563	CDS	2124				hypothetical protein
SU343_03564	CDS	1056				hypothetical protein
SU343_03565	CDS	1497	rbsA_9	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SU343_03566	CDS	408				hypothetical protein
SU343_03567	CDS	849	cpdA_5	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
SU343_03568	CDS	1152	ugpC_13	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
SU343_03569	CDS	924	ugpA_4		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
SU343_03570	CDS	831				hypothetical protein
SU343_03571	CDS	1266	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
SU343_03572	CDS	888				hypothetical protein
SU343_03573	CDS	1305				hypothetical protein
SU343_03574	CDS	882				hypothetical protein
SU343_03575	CDS	1005	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
SU343_03576	CDS	1368	ndhL	1.17.1.5		Nicotinate dehydrogenase large molybdopterin subunit
SU343_03577	CDS	483	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
SU343_03578	CDS	795	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
SU343_03579	CDS	444				hypothetical protein
SU343_03580	CDS	828	rhaS_7			HTH-type transcriptional activator RhaS
SU343_03581	CDS	999	alsC_1		COG1172	D-allose transport system permease protein AlsC
SU343_03582	CDS	774	frcA_6	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
SU343_03583	CDS	990	rbsB_6		COG1879	Ribose import binding protein RbsB
SU343_03584	CDS	783				hypothetical protein
SU343_03585	CDS	939	garR_1	1.1.1.60		2-hydroxy-3-oxopropionate reductase
SU343_03586	CDS	897	fcl_1	1.1.1.271		GDP-L-fucose synthase
SU343_03587	CDS	777				hypothetical protein
SU343_03588	CDS	291				hypothetical protein
SU343_03589	CDS	1230				hypothetical protein
SU343_03590	CDS	1029	gntR_2			HTH-type transcriptional regulator GntR
SU343_03591	CDS	1128				hypothetical protein
SU343_03592	CDS	1548	rbsA_10	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SU343_03593	CDS	981	rbsC_15		COG1172	Ribose import permease protein RbsC
SU343_03594	CDS	987	rbsC_16		COG1172	Ribose import permease protein RbsC
SU343_03595	CDS	504		2.7.1.12	COG3265	Gluconokinase
SU343_03596	CDS	450	nsrR_1			HTH-type transcriptional repressor NsrR
SU343_03597	CDS	987	cysP		COG4150	Thiosulfate-binding protein
SU343_03598	CDS	282				hypothetical protein
SU343_03599	CDS	486				hypothetical protein
SU343_03600	CDS	1041	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
SU343_03601	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
SU343_03602	CDS	852	cysT			Sulfate transport system permease protein CysT
SU343_03603	CDS	1029	sbp		COG1613	Sulfate-binding protein
SU343_03604	CDS	723	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
SU343_03605	CDS	2091	pbpC		COG4953	Penicillin-binding protein 1C
SU343_03606	CDS	5499	yfhM		COG2373	Uncharacterized lipoprotein YfhM
SU343_03607	CDS	1929	bamA_1			Outer membrane protein assembly factor BamA
SU343_03608	CDS	6054				hypothetical protein
SU343_03609	CDS	1653	dppE_2		COG4166	Dipeptide-binding protein DppE
SU343_03610	CDS	1035	gsiC_4		COG0601	Glutathione transport system permease protein GsiC
SU343_03611	CDS	1158	gsiD_4		COG1173	Glutathione transport system permease protein GsiD
SU343_03612	CDS	2319	btuD_10	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
SU343_03613	CDS	552				hypothetical protein
SU343_03614	CDS	1548	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
SU343_03615	CDS	2427	abo_5	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
SU343_03616	CDS	393				hypothetical protein
SU343_03617	CDS	489				hypothetical protein
SU343_03618	CDS	777			COG3324	Putative glyoxylase CFP32
SU343_03619	CDS	735				hypothetical protein
SU343_03620	CDS	1356	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
SU343_03621	CDS	843	ubiE_7	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
SU343_03622	CDS	1314	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
SU343_03623	CDS	525	iscR			HTH-type transcriptional regulator IscR
SU343_03624	CDS	459				hypothetical protein
SU343_03625	CDS	378				hypothetical protein
SU343_03626	CDS	723	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03627	CDS	840	rhlG_2	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
SU343_03628	CDS	720				hypothetical protein
SU343_03629	CDS	636	rutR		COG1309	HTH-type transcriptional regulator RutR
SU343_03630	CDS	1329	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
SU343_03631	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
SU343_03632	CDS	1452	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
SU343_03633	CDS	372				hypothetical protein
SU343_03634	CDS	384				hypothetical protein
SU343_03635	CDS	405				hypothetical protein
SU343_03636	CDS	792	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
SU343_03637	CDS	879				hypothetical protein
SU343_03638	CDS	1155				hypothetical protein
SU343_03639	CDS	972				hypothetical protein
SU343_03640	CDS	459	lrp_9		COG1522	Leucine-responsive regulatory protein
SU343_03641	CDS	1284	mdeA_1	4.4.1.11		L-methionine gamma-lyase
SU343_03642	CDS	444				hypothetical protein
SU343_03643	CDS	1650	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
SU343_03644	CDS	1176	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
SU343_03645	CDS	969		3.1.1.23	COG2267	Monoacylglycerol lipase
SU343_03646	CDS	1008				hypothetical protein
SU343_03647	CDS	1338				hypothetical protein
SU343_03648	tRNA	88				tRNA-Ala(cgc)
SU343_03649	CDS	771	tam_5	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
SU343_03650	CDS	336				hypothetical protein
SU343_03651	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
SU343_03652	CDS	417				hypothetical protein
SU343_03653	CDS	567				hypothetical protein
SU343_03654	CDS	399				hypothetical protein
SU343_03655	CDS	423				hypothetical protein
SU343_03656	CDS	558	comR_1			HTH-type transcriptional repressor ComR
SU343_03657	CDS	615	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
SU343_03658	CDS	840	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
SU343_03659	CDS	963	dat_1	2.6.1.21		D-alanine aminotransferase
SU343_03660	CDS	510				hypothetical protein
SU343_03661	CDS	315				hypothetical protein
SU343_03662	CDS	525			COG1720	S-adenosyl-L-methionine-binding protein RPA0152
SU343_03663	CDS	1023	ubiE_8	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
SU343_03664	CDS	918	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
SU343_03665	CDS	918				hypothetical protein
SU343_03666	CDS	1221	ldc_2	4.1.1.17		Lysine/ornithine decarboxylase
SU343_03667	CDS	732	fabG_15	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_03668	CDS	951	pgrR_10			HTH-type transcriptional regulator PgrR
SU343_03669	CDS	1179				Tn3 family transposase TnXax1
SU343_03670	CDS	801	acm_1	3.2.1.17		Lysozyme M1
SU343_03671	CDS	1380				hypothetical protein
SU343_03672	CDS	309	higA-1		COG3093	Antitoxin HigA-1
SU343_03673	CDS	297	higB-1_2		COG3549	Toxin HigB-1
SU343_03674	CDS	684	ubiE_9	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
SU343_03675	CDS	1299				hypothetical protein
SU343_03676	CDS	3633				hypothetical protein
SU343_03677	CDS	213				hypothetical protein
SU343_03678	CDS	732	djlA			DnaJ-like protein DjlA
SU343_03679	CDS	756	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
SU343_03680	CDS	705	mltC_1			Membrane-bound lytic murein transglycosylase C
SU343_03681	CDS	276				hypothetical protein
SU343_03682	CDS	1116	metC_2	4.4.1.8	COG0626	Cystathionine beta-lyase
SU343_03683	CDS	459	mraZ			Transcriptional regulator MraZ
SU343_03684	CDS	1017	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
SU343_03685	CDS	396				hypothetical protein
SU343_03686	CDS	1710	ftsI	3.4.16.4		Probable peptidoglycan D,D-transpeptidase FtsI
SU343_03687	CDS	1455	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
SU343_03688	CDS	1434	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
SU343_03689	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
SU343_03690	CDS	1401	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
SU343_03691	CDS	1152	ftsW	2.4.1.129		Probable peptidoglycan glycosyltransferase FtsW
SU343_03692	CDS	1128	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
SU343_03693	CDS	1401	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
SU343_03694	CDS	966	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
SU343_03695	CDS	927	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
SU343_03696	CDS	942	ftsQ			Cell division protein FtsQ
SU343_03697	CDS	1308	ftsA		COG0849	Cell division protein FtsA
SU343_03698	CDS	1680	ftsZ_1			Cell division protein FtsZ
SU343_03699	CDS	951	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
SU343_03700	CDS	870	bamD		COG4105	Outer membrane protein assembly factor BamD
SU343_03701	CDS	1674	recN		COG0497	DNA repair protein RecN
SU343_03702	CDS	2205	ligA	6.5.1.2	COG0272	DNA ligase
SU343_03703	CDS	690				hypothetical protein
SU343_03704	CDS	729	ygaZ		COG1296	Inner membrane protein YgaZ
SU343_03705	CDS	297				hypothetical protein
SU343_03706	CDS	1845				hypothetical protein
SU343_03707	CDS	873	prmA_3	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
SU343_03708	CDS	582				hypothetical protein
SU343_03709	CDS	519				hypothetical protein
SU343_03710	CDS	642	dapH_3	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
SU343_03711	CDS	552				hypothetical protein
