locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2077_03146	CDS	705	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2077_03147	CDS	450				hypothetical protein
NZP2077_03148	CDS	2436				hypothetical protein
NZP2077_03149	CDS	1263	mauG	1.-.-.-		Methylamine utilization protein MauG
NZP2077_03150	CDS	1533				hypothetical protein
NZP2077_03151	CDS	480	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
NZP2077_03152	CDS	534				hypothetical protein
NZP2077_03153	CDS	603				hypothetical protein
NZP2077_03154	CDS	507				hypothetical protein
NZP2077_03155	CDS	1437	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
NZP2077_03156	CDS	729				hypothetical protein
NZP2077_03157	CDS	453				hypothetical protein
NZP2077_03158	CDS	1209	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
NZP2077_03159	CDS	894	pcm_3	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
NZP2077_03160	CDS	255				hypothetical protein
NZP2077_03161	CDS	516				hypothetical protein
NZP2077_03162	CDS	618				hypothetical protein
NZP2077_03163	CDS	1074	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
NZP2077_03164	CDS	1995				hypothetical protein
NZP2077_03165	CDS	861	dmlR_8			HTH-type transcriptional regulator DmlR
NZP2077_03166	CDS	795	catE_1	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
NZP2077_03167	CDS	777				hypothetical protein
NZP2077_03168	CDS	360				hypothetical protein
NZP2077_03169	CDS	261				hypothetical protein
NZP2077_03170	CDS	531	yyaP_3		COG0262	Uncharacterized protein YyaP
NZP2077_03171	CDS	987	rhaS_5			HTH-type transcriptional activator RhaS
NZP2077_03172	CDS	1002	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
NZP2077_03173	CDS	306				hypothetical protein
NZP2077_03174	CDS	240				hypothetical protein
NZP2077_03175	CDS	1158		2.7.13.3		Blue-light-activated histidine kinase
NZP2077_03176	CDS	207				hypothetical protein
NZP2077_03177	CDS	165				hypothetical protein
NZP2077_03178	CDS	294				hypothetical protein
NZP2077_03179	tRNA	74				tRNA-Gln(ttg)
NZP2077_03180	CDS	297				hypothetical protein
NZP2077_03181	CDS	360				hypothetical protein
NZP2077_03182	CDS	1518				hypothetical protein
NZP2077_03183	CDS	288				hypothetical protein
NZP2077_03184	CDS	246				hypothetical protein
NZP2077_03185	CDS	237				hypothetical protein
NZP2077_03186	CDS	456				hypothetical protein
NZP2077_03187	CDS	180				hypothetical protein
NZP2077_03188	CDS	201				hypothetical protein
NZP2077_03189	CDS	426				hypothetical protein
NZP2077_03190	CDS	306				hypothetical protein
NZP2077_03191	CDS	162				hypothetical protein
NZP2077_03192	CDS	270				hypothetical protein
NZP2077_03193	CDS	414				hypothetical protein
NZP2077_03194	CDS	330				hypothetical protein
NZP2077_03195	CDS	471	yvbK	2.3.1.-		Uncharacterized N-acetyltransferase YvbK
NZP2077_03196	CDS	708				hypothetical protein
NZP2077_03197	CDS	1569				hypothetical protein
NZP2077_03198	CDS	519	msrA_3	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
NZP2077_03199	CDS	96				hypothetical protein
NZP2077_03200	CDS	1038	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
NZP2077_03201	CDS	609	ykoF			Putative HMP/thiamine-binding protein YkoF
NZP2077_03202	CDS	819	ribX_1			Riboflavin transport system permease protein RibX
NZP2077_03203	CDS	768	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2077_03204	CDS	1017				hypothetical protein
NZP2077_03205	CDS	735				hypothetical protein
NZP2077_03206	CDS	609				hypothetical protein
NZP2077_03207	CDS	165				hypothetical protein
NZP2077_03208	CDS	486				hypothetical protein
NZP2077_03209	CDS	726	yurK		COG2188	Uncharacterized HTH-type transcriptional regulator YurK
NZP2077_03210	CDS	1044	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
NZP2077_03211	CDS	984	yihV_2	2.7.1.184		Sulfofructose kinase
NZP2077_03212	CDS	1062	potD_4		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2077_03213	CDS	870	potB_4		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2077_03214	CDS	789	ydcV_10			Inner membrane ABC transporter permease protein YdcV
NZP2077_03215	CDS	1068	potA_14	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2077_03216	CDS	945				hypothetical protein
NZP2077_03217	CDS	972	pgrR_11			HTH-type transcriptional regulator PgrR
NZP2077_03218	CDS	1218				hypothetical protein
NZP2077_03219	CDS	441				hypothetical protein
NZP2077_03220	CDS	450				hypothetical protein
NZP2077_03221	CDS	804	panB_3	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
NZP2077_03222	CDS	1509	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
NZP2077_03223	CDS	1002	arcB_1	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
NZP2077_03224	CDS	1434	hsrA_1			Probable transport protein HsrA
NZP2077_03225	CDS	987	rbsC_13		COG1172	Ribose import permease protein RbsC
NZP2077_03226	CDS	1026				hypothetical protein
NZP2077_03227	CDS	2124				hypothetical protein
NZP2077_03228	CDS	1050				hypothetical protein
NZP2077_03229	CDS	1497	rbsA_9	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2077_03230	CDS	408	ahpD	1.11.1.15		Alkyl hydroperoxide reductase AhpD
NZP2077_03231	CDS	531				hypothetical protein
NZP2077_03232	CDS	360	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NZP2077_03233	CDS	525	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NZP2077_03234	CDS	1158	ugpC_9	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_03235	CDS	924	ugpA_3		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
NZP2077_03236	CDS	837				hypothetical protein
NZP2077_03237	CDS	1266	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
NZP2077_03238	CDS	888				hypothetical protein
NZP2077_03239	CDS	1128				hypothetical protein
NZP2077_03240	CDS	882				hypothetical protein
NZP2077_03241	CDS	1005	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
NZP2077_03242	CDS	1368	ndhL	1.17.1.5		Nicotinate dehydrogenase large molybdopterin subunit
NZP2077_03243	CDS	483	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
NZP2077_03244	CDS	795				hypothetical protein
NZP2077_03245	CDS	444				hypothetical protein
NZP2077_03246	CDS	828	rhaS_6			HTH-type transcriptional activator RhaS
NZP2077_03247	CDS	999	alsC_1		COG1172	D-allose transport system permease protein AlsC
NZP2077_03248	CDS	798	frcA_5	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2077_03249	CDS	990	rbsB_6		COG1879	Ribose import binding protein RbsB
NZP2077_03250	CDS	783	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
NZP2077_03251	CDS	939	garR_2	1.1.1.60		2-hydroxy-3-oxopropionate reductase
NZP2077_03252	CDS	897				hypothetical protein
NZP2077_03253	CDS	777				hypothetical protein
NZP2077_03254	CDS	1230	yhjX			Uncharacterized MFS-type transporter YhjX
NZP2077_03255	CDS	1035	gntR_2			HTH-type transcriptional regulator GntR
NZP2077_03256	CDS	1128				hypothetical protein
NZP2077_03257	CDS	1548	rbsA_10	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2077_03258	CDS	981	rbsC_14		COG1172	Ribose import permease protein RbsC
NZP2077_03259	CDS	1005	rbsC_15		COG1172	Ribose import permease protein RbsC
NZP2077_03260	CDS	483		2.7.1.12	COG3265	Gluconokinase
NZP2077_03261	CDS	1137				hypothetical protein
NZP2077_03262	CDS	450	nsrR_1			HTH-type transcriptional repressor NsrR
NZP2077_03263	CDS	987	cysP		COG4150	Thiosulfate-binding protein
NZP2077_03264	CDS	282				hypothetical protein
NZP2077_03265	CDS	486				hypothetical protein
NZP2077_03266	CDS	1041	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NZP2077_03267	CDS	885	cysW_2		COG4208	Sulfate transport system permease protein CysW
NZP2077_03268	CDS	852	cysT			Sulfate transport system permease protein CysT
NZP2077_03269	CDS	1029	sbp		COG1613	Sulfate-binding protein
NZP2077_03270	CDS	732	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
NZP2077_03271	CDS	2091	pbpC		COG4953	Penicillin-binding protein 1C
NZP2077_03272	CDS	5499	yfhM		COG2373	Uncharacterized lipoprotein YfhM
NZP2077_03273	CDS	1929	bamA_1			Outer membrane protein assembly factor BamA
NZP2077_03274	CDS	6054				hypothetical protein
NZP2077_03275	CDS	1659				hypothetical protein
NZP2077_03276	CDS	1035	gsiC_5		COG0601	Glutathione transport system permease protein GsiC
NZP2077_03277	CDS	1158	gsiD_5		COG1173	Glutathione transport system permease protein GsiD
NZP2077_03278	CDS	2322	btuD_7	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2077_03279	CDS	591				hypothetical protein
NZP2077_03280	CDS	1548	mtgB_3	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2077_03281	CDS	2427	abo_4	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2077_03282	CDS	405				hypothetical protein
NZP2077_03283	CDS	504				hypothetical protein
NZP2077_03284	CDS	777			COG3324	Putative glyoxylase CFP32
NZP2077_03285	CDS	735				hypothetical protein
NZP2077_03286	CDS	1356	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
NZP2077_03287	CDS	843	ubiE_6	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2077_03288	CDS	1314	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
NZP2077_03289	CDS	531	iscR			HTH-type transcriptional regulator IscR
NZP2077_03290	CDS	459				hypothetical protein
NZP2077_03291	CDS	378				hypothetical protein
NZP2077_03292	CDS	723	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2077_03293	CDS	840	rhlG_2	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
NZP2077_03294	CDS	720				hypothetical protein
NZP2077_03295	CDS	636	rutR		COG1309	HTH-type transcriptional regulator RutR
NZP2077_03296	CDS	1329	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
NZP2077_03297	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
NZP2077_03298	CDS	744				hypothetical protein
NZP2077_03299	CDS	1452	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
NZP2077_03300	CDS	369				hypothetical protein
NZP2077_03301	CDS	384				hypothetical protein
NZP2077_03302	CDS	405				hypothetical protein
NZP2077_03303	CDS	792	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2077_03304	CDS	879	ribX_2			Riboflavin transport system permease protein RibX
NZP2077_03305	CDS	1155				hypothetical protein
NZP2077_03306	CDS	972				hypothetical protein
NZP2077_03307	CDS	453				hypothetical protein
NZP2077_03308	CDS	1650	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
NZP2077_03309	CDS	1176	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
NZP2077_03310	CDS	654			COG2826	IS30 family transposase ISHar4
NZP2077_03311	CDS	930		3.1.1.23	COG2267	Monoacylglycerol lipase
NZP2077_03312	CDS	1008				hypothetical protein
NZP2077_03313	CDS	612				hypothetical protein
NZP2077_03314	CDS	1338				hypothetical protein
NZP2077_03315	CDS	1650	ettA		COG0488	Energy-dependent translational throttle protein EttA
NZP2077_03316	CDS	771	tam_2	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
NZP2077_03317	CDS	336				hypothetical protein
NZP2077_03318	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
NZP2077_03319	CDS	417				hypothetical protein
NZP2077_03320	CDS	567				hypothetical protein
NZP2077_03321	CDS	399				hypothetical protein
NZP2077_03322	CDS	423				hypothetical protein
NZP2077_03323	CDS	558	comR_1			HTH-type transcriptional repressor ComR
NZP2077_03324	CDS	618	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
NZP2077_03325	CDS	840	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2077_03326	CDS	963	dat_1	2.6.1.21		D-alanine aminotransferase
NZP2077_03327	CDS	510				hypothetical protein
NZP2077_03328	CDS	315				hypothetical protein
NZP2077_03329	CDS	525				hypothetical protein
NZP2077_03330	CDS	1017	ubiE_7	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2077_03331	CDS	918	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NZP2077_03332	CDS	918	yijE			Probable cystine transporter YijE
NZP2077_03333	CDS	1221	ldc_2	4.1.1.17		Lysine/ornithine decarboxylase
NZP2077_03334	CDS	1179				Tn3 family transposase TnXax1
NZP2077_03335	CDS	801	acm_1	3.2.1.17		Lysozyme M1
NZP2077_03336	CDS	1380				hypothetical protein
NZP2077_03337	CDS	321				hypothetical protein
NZP2077_03338	CDS	675	ubiE_8	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2077_03339	CDS	1248				hypothetical protein
NZP2077_03340	CDS	549	oatA_1	2.3.1.-		O-acetyltransferase OatA
NZP2077_03341	CDS	1080				hypothetical protein
NZP2077_03342	CDS	3753				hypothetical protein
NZP2077_03343	CDS	213				hypothetical protein
NZP2077_03344	CDS	732	djlA			DnaJ-like protein DjlA
NZP2077_03345	CDS	756	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NZP2077_03346	CDS	702	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
NZP2077_03347	CDS	1116	metC_2	4.4.1.8	COG0626	Cystathionine beta-lyase
NZP2077_03348	CDS	459	mraZ			Transcriptional regulator MraZ
NZP2077_03349	CDS	1017	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NZP2077_03350	CDS	396				hypothetical protein
NZP2077_03351	CDS	1710	ftsI	3.4.16.4		Probable peptidoglycan D,D-transpeptidase FtsI
NZP2077_03352	CDS	1455	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NZP2077_03353	CDS	1452	murF_1	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NZP2077_03354	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NZP2077_03355	CDS	1401	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NZP2077_03356	CDS	1152	ftsW	2.4.1.129		Probable peptidoglycan glycosyltransferase FtsW
NZP2077_03357	CDS	1128	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NZP2077_03358	CDS	1401	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NZP2077_03359	CDS	966	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NZP2077_03360	CDS	927	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NZP2077_03361	CDS	942	ftsQ			Cell division protein FtsQ
NZP2077_03362	CDS	1308	ftsA		COG0849	Cell division protein FtsA
NZP2077_03363	CDS	1686	ftsZ_1			Cell division protein FtsZ
NZP2077_03364	CDS	951	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NZP2077_03365	CDS	873	bamD		COG4105	Outer membrane protein assembly factor BamD
NZP2077_03366	CDS	1674	recN		COG0497	DNA repair protein RecN
NZP2077_03367	CDS	2205	ligA	6.5.1.2	COG0272	DNA ligase
NZP2077_03368	CDS	714				hypothetical protein
NZP2077_03369	CDS	729	ygaZ		COG1296	Inner membrane protein YgaZ
NZP2077_03370	CDS	297				hypothetical protein
NZP2077_03371	CDS	1845				hypothetical protein
NZP2077_03372	CDS	873	prmA_3	2.1.1.-		Ribosomal protein L11 methyltransferase
NZP2077_03373	CDS	648				hypothetical protein
NZP2077_03374	CDS	510				hypothetical protein
NZP2077_03375	CDS	504				hypothetical protein
NZP2077_03376	CDS	642	dapH_4	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
NZP2077_03377	CDS	438				hypothetical protein
NZP2077_03378	CDS	867	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
NZP2077_03379	CDS	282				hypothetical protein
NZP2077_03380	CDS	528				Potassium channel HX13_20290
NZP2077_03381	CDS	1473	mepA_2			Multidrug export protein MepA
NZP2077_03382	CDS	792				hypothetical protein
NZP2077_03383	CDS	1464				hypothetical protein
NZP2077_03384	CDS	2412	abo_5	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2077_03385	CDS	1554	mtgB_4	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2077_03386	CDS	1320	btuD_8	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2077_03387	CDS	1758				hypothetical protein
NZP2077_03388	CDS	246				hypothetical protein
NZP2077_03389	CDS	621	tmoT_1			Response regulator protein TmoT
NZP2077_03390	CDS	1065	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
NZP2077_03391	CDS	756				hypothetical protein
NZP2077_03392	CDS	315				hypothetical protein
NZP2077_03393	CDS	1026	purR_2			HTH-type transcriptional repressor PurR
NZP2077_03394	CDS	1035	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
NZP2077_03395	CDS	909				hypothetical protein
NZP2077_03396	CDS	1008				hypothetical protein
NZP2077_03397	CDS	816	btuD_9	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2077_03398	CDS	1035	lsrD_2			Autoinducer 2 import system permease protein LsrD
NZP2077_03399	CDS	2751	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
NZP2077_03400	CDS	837				hypothetical protein
NZP2077_03401	CDS	2316	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
NZP2077_03402	CDS	438				hypothetical protein
NZP2077_03403	CDS	156				hypothetical protein
NZP2077_03404	CDS	885				hypothetical protein
NZP2077_03405	CDS	450				hypothetical protein
NZP2077_03406	CDS	1149				hypothetical protein
NZP2077_03407	CDS	162				hypothetical protein
NZP2077_03408	CDS	198				hypothetical protein
NZP2077_03409	CDS	480	lcdH_2	1.1.1.108		L-carnitine dehydrogenase
NZP2077_03410	CDS	1419		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
NZP2077_03411	CDS	504				hypothetical protein
NZP2077_03412	CDS	504				hypothetical protein
NZP2077_03413	CDS	630				hypothetical protein
NZP2077_03414	CDS	522				hypothetical protein
NZP2077_03415	CDS	984	yfeX	1.11.1.-	COG2837	Probable deferrochelatase/peroxidase YfeX
NZP2077_03416	CDS	4032				hypothetical protein
NZP2077_03417	CDS	438				hypothetical protein
NZP2077_03418	CDS	1803	clcB_2			Voltage-gated ClC-type chloride channel ClcB
NZP2077_03419	CDS	228				hypothetical protein
NZP2077_03420	CDS	195				hypothetical protein
NZP2077_03421	CDS	537				hypothetical protein
NZP2077_03422	CDS	744				hypothetical protein
NZP2077_03423	CDS	1206	bcr_1			Bicyclomycin resistance protein
NZP2077_03424	tmRNA	343	ssrA			transfer-messenger RNA, SsrA
NZP2077_03425	CDS	312				hypothetical protein
NZP2077_03426	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NZP2077_03427	CDS	207	mopII			Molybdenum-pterin-binding protein 2
NZP2077_03428	CDS	795	modA		COG0725	Molybdate-binding protein ModA
NZP2077_03429	CDS	705	modB		COG4149	Molybdenum transport system permease protein ModB
NZP2077_03430	CDS	1113	btuD_10	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2077_03431	CDS	342				hypothetical protein
NZP2077_03432	CDS	954	rbsB_7		COG1879	Ribose import binding protein RbsB
NZP2077_03433	CDS	1146	rbsC_16		COG1172	Ribose import permease protein RbsC
NZP2077_03434	CDS	1581	rbsA_11	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2077_03435	CDS	660				hypothetical protein
NZP2077_03436	CDS	1755	glpD_1	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
NZP2077_03437	CDS	777	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
NZP2077_03438	CDS	1536	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
NZP2077_03439	CDS	777				hypothetical protein
NZP2077_03440	CDS	1017				hypothetical protein
NZP2077_03441	CDS	519				IS1595 family transposase ISSsu9
NZP2077_03442	CDS	1119	hflK		COG0330	Modulator of FtsH protease HflK
NZP2077_03443	CDS	969	hflC		COG0330	Modulator of FtsH protease HflC
NZP2077_03444	CDS	1515	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NZP2077_03445	CDS	573	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
NZP2077_03446	CDS	822				hypothetical protein
NZP2077_03447	CDS	966	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NZP2077_03448	CDS	792				hypothetical protein
NZP2077_03449	CDS	1833				hypothetical protein
NZP2077_03450	CDS	564	sutR_3		COG1396	HTH-type transcriptional regulator SutR
NZP2077_03451	CDS	309				hypothetical protein
NZP2077_03452	CDS	531	ttr	2.3.1.-		Acetyltransferase
NZP2077_03453	CDS	888	ampR_2			HTH-type transcriptional activator AmpR
NZP2077_03454	CDS	1152		1.14.11.1		Gamma-butyrobetaine dioxygenase
NZP2077_03455	CDS	585				hypothetical protein
NZP2077_03456	CDS	1803		1.18.1.2		Ferredoxin--NADP reductase
NZP2077_03457	CDS	1782	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NZP2077_03458	CDS	573	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
NZP2077_03459	CDS	240				hypothetical protein
NZP2077_03460	CDS	441				hypothetical protein
NZP2077_03461	CDS	960				hypothetical protein
NZP2077_03462	CDS	597				hypothetical protein
NZP2077_03463	CDS	471	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
NZP2077_03464	CDS	1266	mdtA_6			Multidrug resistance protein MdtA
NZP2077_03465	CDS	3165	mdtC_4			Multidrug resistance protein MdtC
NZP2077_03466	CDS	606	nhhA	4.2.1.84		High-molecular weight cobalt-containing nitrile hydratase subunit alpha
NZP2077_03467	CDS	660	nthB	4.2.1.84		Nitrile hydratase subunit beta
NZP2077_03468	CDS	369				hypothetical protein
NZP2077_03469	CDS	930				hypothetical protein
NZP2077_03470	CDS	1128	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NZP2077_03471	CDS	102				hypothetical protein
NZP2077_03472	CDS	405				hypothetical protein
NZP2077_03473	CDS	741	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
NZP2077_03474	CDS	1914	kup_1			Low affinity potassium transport system protein kup
NZP2077_03475	CDS	1920	kup_2			Low affinity potassium transport system protein kup
NZP2077_03476	CDS	1029				hypothetical protein
NZP2077_03477	CDS	894	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
NZP2077_03478	CDS	411				hypothetical protein
NZP2077_03479	CDS	1206	phzS	1.14.13.218	COG0654	5-methylphenazine-1-carboxylate 1-monooxygenase
NZP2077_03480	CDS	2820				hypothetical protein
NZP2077_03481	CDS	723				hypothetical protein
NZP2077_03482	CDS	459				hypothetical protein
NZP2077_03483	CDS	681				hypothetical protein
NZP2077_03484	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NZP2077_03485	CDS	420				hypothetical protein
NZP2077_03486	CDS	474				hypothetical protein
NZP2077_03487	CDS	537				hypothetical protein
NZP2077_03488	CDS	1113				hypothetical protein
NZP2077_03489	CDS	717				hypothetical protein
NZP2077_03490	CDS	243				hypothetical protein
NZP2077_03491	CDS	654			COG2826	IS30 family transposase ISHar4
NZP2077_03492	CDS	888				hypothetical protein
NZP2077_03493	CDS	1218	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NZP2077_03494	CDS	714	yknY	3.6.3.-	COG1136	Uncharacterized ABC transporter ATP-binding protein YknY
NZP2077_03495	CDS	1293	macA_1		COG0845	Macrolide export protein MacA
NZP2077_03496	CDS	909	phzF_2	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
NZP2077_03497	tRNA	76				tRNA-Lys(ctt)
NZP2077_03498	CDS	261				hypothetical protein
NZP2077_03499	CDS	1011	cobU_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NZP2077_03500	CDS	816	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
NZP2077_03501	CDS	1314	cobB	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
NZP2077_03502	CDS	819	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
NZP2077_03503	CDS	765	cobM	2.1.1.133		Precorrin-4 C(11)-methyltransferase
NZP2077_03504	CDS	387				hypothetical protein
NZP2077_03505	CDS	1242	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
NZP2077_03506	CDS	783	cobK	1.3.1.54		Precorrin-6A reductase
NZP2077_03507	CDS	765	cobJ	2.1.1.131		Precorrin-3B C(17)-methyltransferase
NZP2077_03508	CDS	759	cobI	2.1.1.130		Precorrin-2 C(20)-methyltransferase
NZP2077_03509	CDS	633	cobH	5.4.99.61		Precorrin-8X methylmutase
NZP2077_03510	CDS	1380				hypothetical protein
NZP2077_03511	CDS	3630				hypothetical protein
NZP2077_03512	CDS	1038	yjiA_2		COG0523	Uncharacterized GTP-binding protein YjiA
NZP2077_03513	CDS	435				hypothetical protein
NZP2077_03514	CDS	1200				hypothetical protein
NZP2077_03515	CDS	366	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
NZP2077_03516	CDS	582	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
NZP2077_03517	CDS	606	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
NZP2077_03518	CDS	1191	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
NZP2077_03519	CDS	1308	rplU_3			50S ribosomal protein L21
NZP2077_03520	CDS	1305	nqo1	1.6.5.11	COG1894	NADH-quinone oxidoreductase chain 1
NZP2077_03521	CDS	696	rplU_4			50S ribosomal protein L21
NZP2077_03522	CDS	2082	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
NZP2077_03523	CDS	1044	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
NZP2077_03524	CDS	492	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
