locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2234_03505	CDS	1521				hypothetical protein
NZP2234_03506	CDS	2781				hypothetical protein
NZP2234_03507	CDS	213				hypothetical protein
NZP2234_03508	CDS	1053	yjiA_2		COG0523	Uncharacterized GTP-binding protein YjiA
NZP2234_03509	CDS	429				hypothetical protein
NZP2234_03510	CDS	1200				hypothetical protein
NZP2234_03511	CDS	366	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
NZP2234_03512	CDS	582	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
NZP2234_03513	CDS	606	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
NZP2234_03514	CDS	1191	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
NZP2234_03515	CDS	1281	rplU_3			50S ribosomal protein L21
NZP2234_03516	CDS	1305	nqo1	1.6.5.11	COG1894	NADH-quinone oxidoreductase chain 1
NZP2234_03517	CDS	696	rplU_4			50S ribosomal protein L21
NZP2234_03518	CDS	2082	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
NZP2234_03519	CDS	1044	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
NZP2234_03520	CDS	492	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
NZP2234_03521	CDS	621	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
NZP2234_03522	CDS	309		1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit 11
NZP2234_03523	CDS	1974	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
NZP2234_03524	CDS	1506	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
NZP2234_03525	CDS	1437	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
NZP2234_03526	CDS	822	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
NZP2234_03527	CDS	1671	rnj	3.1.-.-	COG0595	Ribonuclease J
NZP2234_03528	CDS	405				hypothetical protein
NZP2234_03529	CDS	285				hypothetical protein
NZP2234_03530	CDS	729				hypothetical protein
NZP2234_03531	CDS	1329	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NZP2234_03532	CDS	1287	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
NZP2234_03533	CDS	681	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NZP2234_03534	CDS	1251				hypothetical protein
NZP2234_03535	CDS	798	lipB	2.3.1.181		Octanoyltransferase
NZP2234_03536	tRNA	85				tRNA-Leu(gag)
NZP2234_03537	CDS	900	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
NZP2234_03538	CDS	1185	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NZP2234_03539	CDS	954	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
NZP2234_03540	CDS	1191	sgaA	2.6.1.45		Serine--glyoxylate aminotransferase
NZP2234_03541	CDS	621	narL		COG2197	Probable transcriptional regulatory protein NarL
NZP2234_03542	CDS	1413	mgtE		COG2239	Magnesium transporter MgtE
NZP2234_03543	CDS	387				hypothetical protein
NZP2234_03544	CDS	477				hypothetical protein
NZP2234_03545	CDS	999				hypothetical protein
NZP2234_03546	CDS	1200				hypothetical protein
NZP2234_03547	CDS	1170	cntA	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
NZP2234_03548	CDS	180				hypothetical protein
NZP2234_03549	CDS	819				hypothetical protein
NZP2234_03550	CDS	516	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
NZP2234_03551	CDS	630	cobO	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
NZP2234_03552	CDS	948	cobD		COG1270	Cobalamin biosynthesis protein CobD
NZP2234_03553	CDS	1047	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
NZP2234_03554	CDS	510				hypothetical protein
NZP2234_03555	CDS	315				hypothetical protein
NZP2234_03556	CDS	255	parD4		COG3609	Antitoxin ParD4
NZP2234_03557	CDS	804	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
NZP2234_03558	CDS	384	tdcF_2	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
NZP2234_03559	CDS	1005				hypothetical protein
NZP2234_03560	CDS	813	ssuB_5	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2234_03561	CDS	849	ribX_3			Riboflavin transport system permease protein RibX
NZP2234_03562	CDS	1302	codAch2	3.5.4.11	COG0402	Pterin deaminase
NZP2234_03563	CDS	1404				hypothetical protein
NZP2234_03564	CDS	582	azoR_3	1.7.-.-		FMN-dependent NADH-azoreductase
NZP2234_03565	CDS	588	azoR_4	1.7.-.-		FMN-dependent NADH-azoreductase
NZP2234_03566	CDS	2463	abo_7	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2234_03567	CDS	1182	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
NZP2234_03568	CDS	936	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
NZP2234_03569	CDS	2454	abo_8	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2234_03570	CDS	588				hypothetical protein
NZP2234_03571	CDS	807	nbzA	1.7.1.16		Nitrobenzene nitroreductase
NZP2234_03572	CDS	1443	hsrA_2			Probable transport protein HsrA
NZP2234_03573	CDS	897	pcpR_1			PCP degradation transcriptional activation protein
NZP2234_03574	CDS	513				hypothetical protein
NZP2234_03575	CDS	411	yycE			Uncharacterized protein YycE
NZP2234_03576	CDS	588				hypothetical protein
NZP2234_03577	CDS	2994	soxA_4	1.5.3.1		Sarcosine oxidase subunit alpha
NZP2234_03578	CDS	297	soxD_3	1.5.3.1		Sarcosine oxidase subunit delta
NZP2234_03579	CDS	1263	soxB_4	1.5.3.1		Sarcosine oxidase subunit beta
NZP2234_03580	CDS	2523				hypothetical protein
NZP2234_03581	CDS	312				hypothetical protein
NZP2234_03582	CDS	1587				hypothetical protein
NZP2234_03583	CDS	1350	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
NZP2234_03584	CDS	435	arnF			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
NZP2234_03585	CDS	1008	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
NZP2234_03586	CDS	1473	pigE	2.6.1.-		Aminotransferase PigE
NZP2234_03587	CDS	1233				hypothetical protein
NZP2234_03588	CDS	759				hypothetical protein
NZP2234_03589	CDS	2562	dmg	1.5.3.10		Dimethylglycine oxidase
NZP2234_03590	CDS	849				hypothetical protein
NZP2234_03591	CDS	423				hypothetical protein
NZP2234_03592	CDS	951				hypothetical protein
NZP2234_03593	CDS	774	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2234_03594	CDS	798	ssuB_6	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2234_03595	CDS	1002	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
NZP2234_03596	CDS	135				hypothetical protein
NZP2234_03597	CDS	186				hypothetical protein
NZP2234_03598	CDS	900	hdfR_3			HTH-type transcriptional regulator HdfR
NZP2234_03599	CDS	954				hypothetical protein
NZP2234_03600	CDS	186				hypothetical protein
NZP2234_03601	CDS	2070				hypothetical protein
NZP2234_03602	CDS	195				hypothetical protein
NZP2234_03603	CDS	975	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
NZP2234_03604	CDS	1092				hypothetical protein
NZP2234_03605	CDS	597				hypothetical protein
NZP2234_03606	CDS	303				hypothetical protein
NZP2234_03607	CDS	783	purN_1	2.1.2.2		Phosphoribosylglycinamide formyltransferase
NZP2234_03608	CDS	576				hypothetical protein
NZP2234_03609	CDS	924	fcl_2	1.1.1.271		GDP-L-fucose synthase
NZP2234_03610	CDS	567				hypothetical protein
NZP2234_03611	CDS	699	glmS_2	5.4.99.1		Glutamate mutase sigma subunit
NZP2234_03612	CDS	1575	mtgB_5	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2234_03613	CDS	684				hypothetical protein
NZP2234_03614	CDS	678	lutR_2		COG2186	HTH-type transcriptional regulator LutR
NZP2234_03615	CDS	1308	yycB		COG2807	Uncharacterized transporter YycB
NZP2234_03616	CDS	738				hypothetical protein
NZP2234_03617	CDS	561	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
NZP2234_03618	CDS	2115				hypothetical protein
NZP2234_03619	CDS	696				hypothetical protein
NZP2234_03620	CDS	270				hypothetical protein
NZP2234_03621	CDS	1038	metH	2.1.1.13	COG0646	Methionine synthase
NZP2234_03622	CDS	603				hypothetical protein
NZP2234_03623	CDS	858				hypothetical protein
NZP2234_03624	CDS	1011				hypothetical protein
NZP2234_03625	CDS	774				hypothetical protein
NZP2234_03626	CDS	1356	dddP_2	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
NZP2234_03627	CDS	2571	abo_9	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2234_03628	CDS	1578	mtgB_6	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2234_03629	CDS	1182	ycaD_3			Uncharacterized MFS-type transporter YcaD
NZP2234_03630	CDS	1176	ycaD_4			Uncharacterized MFS-type transporter YcaD
NZP2234_03631	CDS	2058		3.4.21.26		Prolyl endopeptidase
NZP2234_03632	CDS	1380	spuC_4	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2234_03633	CDS	366				hypothetical protein
NZP2234_03634	CDS	645				hypothetical protein
NZP2234_03635	CDS	885	mmsB_1	1.1.1.31	COG2084	Probable 3-hydroxyisobutyrate dehydrogenase
NZP2234_03636	CDS	1167	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NZP2234_03637	CDS	615				hypothetical protein
NZP2234_03638	CDS	1476	cobQ			Cobyric acid synthase
NZP2234_03639	CDS	420			COG2764	Uncharacterized protein Rv0887c
NZP2234_03640	CDS	831				hypothetical protein
NZP2234_03641	CDS	171				hypothetical protein
NZP2234_03642	CDS	786	yfcA		COG0730	Probable membrane transporter protein YfcA
NZP2234_03643	CDS	432				hypothetical protein
NZP2234_03644	CDS	1623	gsiA_8	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
NZP2234_03645	CDS	870	gsiD_6		COG1173	Glutathione transport system permease protein GsiD
NZP2234_03646	CDS	948	gsiC_8		COG0601	Glutathione transport system permease protein GsiC
NZP2234_03647	CDS	1479	dppA_7		COG0747	Periplasmic dipeptide transport protein
NZP2234_03648	CDS	1278	dapE_3	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
NZP2234_03649	CDS	432				hypothetical protein
NZP2234_03650	CDS	984	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
NZP2234_03651	CDS	1029		1.3.1.103		2-haloacrylate reductase
NZP2234_03652	CDS	1278	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NZP2234_03653	CDS	1191				hypothetical protein
NZP2234_03654	CDS	282	acpXL		COG0236	Acyl carrier protein AcpXL
NZP2234_03655	CDS	291				hypothetical protein
NZP2234_03656	CDS	471				hypothetical protein
NZP2234_03657	CDS	549				hypothetical protein
NZP2234_03658	CDS	3021				hypothetical protein
NZP2234_03659	CDS	951				hypothetical protein
NZP2234_03660	CDS	1458	davD_1	1.2.1.20	COG1012	Glutarate-semialdehyde dehydrogenase DavD
NZP2234_03661	CDS	1023	mro	5.1.3.3	COG2017	Aldose 1-epimerase
NZP2234_03662	CDS	921	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
NZP2234_03663	CDS	549				hypothetical protein
NZP2234_03664	CDS	1200	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
NZP2234_03665	CDS	453	lrp_8		COG1522	Leucine-responsive regulatory protein
NZP2234_03666	CDS	3609	putA		COG0506	Bifunctional protein PutA
NZP2234_03667	CDS	315	isdG	1.14.99.3		Heme oxygenase (staphylobilin-producing)
NZP2234_03668	CDS	633				hypothetical protein
NZP2234_03669	CDS	291				hypothetical protein
NZP2234_03670	CDS	444				hypothetical protein
NZP2234_03671	CDS	2217	hxuC		COG1629	Heme/hemopexin utilization protein C
NZP2234_03672	CDS	267				hypothetical protein
NZP2234_03673	CDS	1062	hemS		COG3720	Hemin transport protein HemS
NZP2234_03674	CDS	891	hmuT_2		COG4558	Hemin-binding periplasmic protein HmuT
NZP2234_03675	CDS	1101	hmuU_1		COG0609	Hemin transport system permease protein HmuU
NZP2234_03676	CDS	792	hmuV_1	3.6.3.-		Hemin import ATP-binding protein HmuV
NZP2234_03677	CDS	462	nsrR_2		COG1959	HTH-type transcriptional repressor NsrR
NZP2234_03678	CDS	1296				hypothetical protein
NZP2234_03679	CDS	495				hypothetical protein
NZP2234_03680	CDS	498		4.2.1.17	COG2030	Probable enoyl-CoA hydratase 1
NZP2234_03681	CDS	1203	ydhC			Inner membrane transport protein YdhC
NZP2234_03682	CDS	1446	ribZ			Riboflavin transporter RibZ
NZP2234_03683	CDS	891	pcpR_2			PCP degradation transcriptional activation protein
NZP2234_03684	CDS	1419	norG_1		COG1167	HTH-type transcriptional regulator NorG
NZP2234_03685	CDS	864				hypothetical protein
NZP2234_03686	CDS	1041		1.1.1.1		Alcohol dehydrogenase
NZP2234_03687	CDS	462				hypothetical protein
NZP2234_03688	CDS	1245				Probable transporter SCO4007
NZP2234_03689	CDS	651	nagL	5.2.1.4		Maleylpyruvate isomerase
NZP2234_03690	CDS	699				hypothetical protein
NZP2234_03691	CDS	684	degU_2		COG2197	Transcriptional regulatory protein DegU
NZP2234_03692	CDS	1341	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
NZP2234_03693	CDS	1137				hypothetical protein
NZP2234_03694	CDS	501	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
NZP2234_03695	CDS	2352	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
NZP2234_03696	CDS	798	cutM_2	1.2.5.3		Carbon monoxide dehydrogenase medium chain
NZP2234_03697	CDS	1023	oatA_1	2.3.1.-		O-acetyltransferase OatA
NZP2234_03698	CDS	987				hypothetical protein
NZP2234_03699	CDS	489				hypothetical protein
NZP2234_03700	CDS	759	cutC		COG3142	Copper homeostasis protein CutC
NZP2234_03701	CDS	456				hypothetical protein
NZP2234_03702	CDS	432				hypothetical protein
NZP2234_03703	CDS	489				hypothetical protein
NZP2234_03704	CDS	735	baiA_1	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
NZP2234_03705	CDS	195				hypothetical protein
NZP2234_03706	tRNA	75				tRNA-Asn(gtt)
NZP2234_03707	CDS	162				hypothetical protein
NZP2234_03708	CDS	261				hypothetical protein
NZP2234_03709	CDS	246				hypothetical protein
NZP2234_03710	tRNA	74				tRNA-Cys(gca)
NZP2234_03711	CDS	669	pcm_3	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NZP2234_03712	CDS	1392	bepC			Outer membrane efflux protein BepC
NZP2234_03713	CDS	840				hypothetical protein
NZP2234_03714	CDS	633				hypothetical protein
NZP2234_03715	CDS	2784	valS	6.1.1.9	COG0525	Valine--tRNA ligase
NZP2234_03716	CDS	1143				hypothetical protein
NZP2234_03717	CDS	1206				hypothetical protein
NZP2234_03718	CDS	1725	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NZP2234_03719	CDS	852				hypothetical protein
NZP2234_03720	CDS	621	chrR		COG3806	Anti-sigma-E factor ChrR
NZP2234_03721	CDS	573	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
NZP2234_03722	CDS	834				hypothetical protein
NZP2234_03723	CDS	393	sigK_2			ECF RNA polymerase sigma factor SigK
NZP2234_03724	CDS	219				hypothetical protein
NZP2234_03725	CDS	228				hypothetical protein
NZP2234_03726	CDS	300				hypothetical protein
NZP2234_03727	CDS	795	xthA_3	3.1.11.2	COG0708	Exodeoxyribonuclease III
NZP2234_03728	CDS	393				hypothetical protein
NZP2234_03729	CDS	348	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
NZP2234_03730	CDS	1215				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NZP2234_03731	CDS	1758	argS	6.1.1.19		Arginine--tRNA ligase
NZP2234_03732	CDS	3369				hypothetical protein
NZP2234_03733	CDS	1020	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
NZP2234_03734	CDS	804	scpA		COG1354	Segregation and condensation protein A
NZP2234_03735	CDS	768	scpB_1			Segregation and condensation protein B
NZP2234_03736	CDS	222	tatA		COG1826	Sec-independent protein translocase protein TatA
NZP2234_03737	CDS	750	tatB			Sec-independent protein translocase protein TatB
NZP2234_03738	CDS	876	tatC		COG0805	Sec-independent protein translocase protein TatC
NZP2234_03739	CDS	1305	serS	6.1.1.11	COG0172	Serine--tRNA ligase
NZP2234_03740	CDS	759	surE_3	3.1.3.5	COG0496	5'-nucleotidase SurE
NZP2234_03741	CDS	654	pcm_4	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NZP2234_03742	CDS	1533				hypothetical protein
NZP2234_03743	CDS	891				hypothetical protein
NZP2234_03744	CDS	837	nphR_2			Transcriptional activator NphR
NZP2234_03745	CDS	891				hypothetical protein
NZP2234_03746	CDS	342	yajC		COG1862	Sec translocon accessory complex subunit YajC
NZP2234_03747	CDS	2550	secDF		COG0341	Protein translocase subunit SecDF
NZP2234_03748	CDS	396				hypothetical protein
NZP2234_03749	CDS	909				hypothetical protein
NZP2234_03750	CDS	435				hypothetical protein
NZP2234_03751	CDS	951				hypothetical protein
NZP2234_03752	CDS	318				hypothetical protein
NZP2234_03753	CDS	291				hypothetical protein
NZP2234_03754	CDS	1413	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
NZP2234_03755	CDS	141				hypothetical protein
NZP2234_03756	CDS	141				hypothetical protein
NZP2234_03757	CDS	1119				hypothetical protein
NZP2234_03758	CDS	585				hypothetical protein
NZP2234_03759	tRNA	83				tRNA-Leu(tag)
NZP2234_03760	CDS	1485	tig	5.2.1.8		Trigger factor
NZP2234_03761	CDS	525				hypothetical protein
NZP2234_03762	CDS	1317	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
NZP2234_03763	CDS	960	rbsC_16		COG1172	Ribose import permease protein RbsC
NZP2234_03764	CDS	987	rbsC_17		COG1172	Ribose import permease protein RbsC
NZP2234_03765	CDS	987	lsrB_1			Autoinducer 2-binding protein LsrB
NZP2234_03766	CDS	771	frcA_6	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2234_03767	CDS	777				hypothetical protein
NZP2234_03768	CDS	1182		2.7.1.184		Sulfofructose kinase
NZP2234_03769	CDS	813				hypothetical protein
NZP2234_03770	CDS	765			COG2003	UPF0758 protein
NZP2234_03771	CDS	912	map_3	3.4.11.18	COG0024	Methionine aminopeptidase
NZP2234_03772	CDS	417				hypothetical protein
NZP2234_03773	CDS	240				hypothetical protein
NZP2234_03774	CDS	297				hypothetical protein
NZP2234_03775	CDS	264				hypothetical protein
NZP2234_03776	CDS	1194				hypothetical protein
NZP2234_03777	CDS	378				hypothetical protein
NZP2234_03778	CDS	405				hypothetical protein
NZP2234_03779	CDS	192				hypothetical protein
NZP2234_03780	CDS	282				hypothetical protein
NZP2234_03781	tRNA	75				tRNA-Glu(ttc)
NZP2234_03782	CDS	1287				hypothetical protein
NZP2234_03783	CDS	1836	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
NZP2234_03784	CDS	393				hypothetical protein
NZP2234_03785	CDS	1218	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
NZP2234_03786	CDS	1314	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
NZP2234_03787	CDS	360				hypothetical protein
NZP2234_03788	CDS	168				hypothetical protein
NZP2234_03789	CDS	984	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
NZP2234_03790	CDS	225				hypothetical protein
NZP2234_03791	CDS	1821	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
NZP2234_03792	CDS	972			COG1752	Uncharacterized NTE family protein Rv1063c
NZP2234_03793	CDS	486	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
NZP2234_03794	CDS	636	folE	3.5.4.16		GTP cyclohydrolase 1
NZP2234_03795	CDS	447	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
NZP2234_03796	CDS	918	gcvA_11			Glycine cleavage system transcriptional activator
NZP2234_03797	CDS	159				hypothetical protein
NZP2234_03798	CDS	375	yidD			Putative membrane protein insertion efficiency factor
NZP2234_03799	CDS	819	bla	3.5.2.6		Beta-lactamase OXA-18
NZP2234_03800	CDS	1977	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
NZP2234_03801	CDS	945				hypothetical protein
NZP2234_03802	CDS	963				hypothetical protein
NZP2234_03803	CDS	585	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
NZP2234_03804	CDS	552				hypothetical protein
NZP2234_03805	CDS	882	mcl2_2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
NZP2234_03806	CDS	453	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
NZP2234_03807	CDS	1125				hypothetical protein
NZP2234_03808	CDS	2070	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
NZP2234_03809	CDS	2067	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
NZP2234_03810	CDS	906				hypothetical protein
NZP2234_03811	CDS	1446				hypothetical protein
NZP2234_03812	CDS	270				hypothetical protein
NZP2234_03813	CDS	1215				hypothetical protein
NZP2234_03814	CDS	1422				hypothetical protein
NZP2234_03815	CDS	966				hypothetical protein
NZP2234_03816	CDS	966				hypothetical protein
NZP2234_03817	CDS	828				hypothetical protein
NZP2234_03818	CDS	441				hypothetical protein
NZP2234_03819	CDS	1176				hypothetical protein
NZP2234_03820	CDS	2811	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NZP2234_03821	CDS	369	gcvH		COG0509	Glycine cleavage system H protein
NZP2234_03822	CDS	1101	gcvT_3	2.1.2.10		Aminomethyltransferase
NZP2234_03823	CDS	1002				hypothetical protein
NZP2234_03824	CDS	438				hypothetical protein
NZP2234_03825	CDS	792	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
NZP2234_03826	CDS	882				hypothetical protein
NZP2234_03827	CDS	678				hypothetical protein
NZP2234_03828	CDS	468	yaiI		COG1671	UPF0178 protein YaiI
NZP2234_03829	CDS	570	gfa	4.4.1.22	COG3791	Glutathione-dependent formaldehyde-activating enzyme
NZP2234_03830	CDS	1128	flhA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
NZP2234_03831	CDS	2013	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
NZP2234_03832	CDS	3528	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
NZP2234_03833	CDS	804				hypothetical protein
NZP2234_03834	CDS	882	ribN_4			Riboflavin transporter
NZP2234_03835	CDS	507				hypothetical protein
NZP2234_03836	CDS	1374	dinB	2.7.7.7		DNA polymerase IV
NZP2234_03837	CDS	588				hypothetical protein
NZP2234_03838	tRNA	98				tRNA-Pro(ggg)
NZP2234_03839	CDS	654				hypothetical protein
NZP2234_03840	CDS	300				hypothetical protein
NZP2234_03841	CDS	417	divK			Polar-differentiation response regulator DivK
NZP2234_03842	CDS	1374	pleD			Response regulator PleD
NZP2234_03843	CDS	192				hypothetical protein
NZP2234_03844	CDS	1497	otcC_2	1.14.13.38		Anhydrotetracycline monooxygenase
NZP2234_03845	CDS	948	rhaS_6			HTH-type transcriptional activator RhaS
NZP2234_03846	CDS	702	inhA	4.2.1.103		Isonitrile hydratase
NZP2234_03847	CDS	735	lutR_3		COG2186	HTH-type transcriptional regulator LutR
NZP2234_03848	CDS	1188	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
NZP2234_03849	CDS	1278				hypothetical protein
NZP2234_03850	CDS	924	ycjO_4		COG1175	Inner membrane ABC transporter permease protein YcjO
NZP2234_03851	CDS	849	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2234_03852	CDS	1068	ugpC_11	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2234_03853	CDS	168	rpmG		COG0267	50S ribosomal protein L33
NZP2234_03854	CDS	459				hypothetical protein
NZP2234_03855	CDS	1179	ycaD_5			Uncharacterized MFS-type transporter YcaD
NZP2234_03856	CDS	741				hypothetical protein
NZP2234_03857	CDS	435				hypothetical protein
NZP2234_03858	CDS	2307	rnr_1	3.1.13.1	COG0557	Ribonuclease R
NZP2234_03859	CDS	2637	topA	5.99.1.2	COG0550	DNA topoisomerase 1
NZP2234_03860	CDS	378				hypothetical protein
NZP2234_03861	CDS	747	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
NZP2234_03862	CDS	1377	glmU		COG1207	Bifunctional protein GlmU
NZP2234_03863	CDS	1824	nodM_1	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NZP2234_03864	CDS	753				hypothetical protein
NZP2234_03865	CDS	2109	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NZP2234_03866	CDS	288				hypothetical protein
NZP2234_03867	CDS	3498	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
NZP2234_03868	CDS	1374	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
NZP2234_03869	CDS	570				hypothetical protein
NZP2234_03870	CDS	1122				hypothetical protein
NZP2234_03871	CDS	453				hypothetical protein
NZP2234_03872	CDS	360	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
NZP2234_03873	CDS	588				hypothetical protein
NZP2234_03874	CDS	588				hypothetical protein
NZP2234_03875	CDS	564				hypothetical protein
NZP2234_03876	CDS	720				hypothetical protein
NZP2234_03877	CDS	1677	nadE_2	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
NZP2234_03878	CDS	411				hypothetical protein
NZP2234_03879	CDS	1806		3.6.3.-		Putative multidrug export ATP-binding/permease protein SA1683
NZP2234_03880	CDS	1179				hypothetical protein
NZP2234_03881	CDS	1374	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
NZP2234_03882	CDS	1200				hypothetical protein
NZP2234_03883	CDS	681				hypothetical protein
NZP2234_03884	CDS	2325	dme	1.1.1.39	COG0280	NAD-dependent malic enzyme
NZP2234_03885	CDS	780	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2234_03886	CDS	816	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
NZP2234_03887	CDS	1215	hcaT			Probable 3-phenylpropionic acid transporter
NZP2234_03888	CDS	984	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NZP2234_03889	CDS	1188				hypothetical protein
NZP2234_03890	CDS	810	mlaF	3.6.3.-	COG1127	Probable phospholipid import ATP-binding protein MlaF
NZP2234_03891	CDS	1374				hypothetical protein
NZP2234_03892	CDS	597				hypothetical protein
