locus_tag	ftype	length_bp	gene	EC_number	COG	product
R88B_04032	CDS	312	yajC		COG1862	Sec translocon accessory complex subunit YajC
R88B_04033	CDS	2550	secDF		COG0341	Protein translocase subunit SecDF
R88B_04034	CDS	393				hypothetical protein
R88B_04035	CDS	852				hypothetical protein
R88B_04036	CDS	435				hypothetical protein
R88B_04037	CDS	951				hypothetical protein
R88B_04038	CDS	1419	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
R88B_04039	CDS	141				hypothetical protein
R88B_04040	CDS	141				hypothetical protein
R88B_04041	CDS	1119				hypothetical protein
R88B_04042	CDS	585				hypothetical protein
R88B_04043	tRNA	83				tRNA-Leu(tag)
R88B_04044	CDS	1485	tig	5.2.1.8		Trigger factor
R88B_04045	CDS	525				hypothetical protein
R88B_04046	CDS	1173	dadA_1	1.4.99.-		D-amino acid dehydrogenase
R88B_04047	CDS	681				hypothetical protein
R88B_04048	CDS	1128				hypothetical protein
R88B_04049	CDS	1533	mglA_7	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
R88B_04050	CDS	2076				hypothetical protein
R88B_04051	CDS	807	fabG2	1.-.-.-		Uncharacterized oxidoreductase Rv1350
R88B_04052	CDS	948	lcdH_3	1.1.1.108		L-carnitine dehydrogenase
R88B_04053	CDS	963	kce_2	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
R88B_04054	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
R88B_04055	CDS	768				hypothetical protein
R88B_04056	CDS	774			COG2003	UPF0758 protein
R88B_04057	CDS	870	map_3	3.4.11.18	COG0024	Methionine aminopeptidase
R88B_04058	CDS	411				hypothetical protein
R88B_04059	CDS	237				hypothetical protein
R88B_04060	CDS	297				hypothetical protein
R88B_04061	CDS	1086	spuD_1			Putrescine-binding periplasmic protein SpuD
R88B_04062	CDS	891		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
R88B_04063	CDS	1017	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
R88B_04064	CDS	906	gcvA_10			Glycine cleavage system transcriptional activator
R88B_04065	CDS	315				hypothetical protein
R88B_04066	CDS	255				hypothetical protein
R88B_04067	tRNA	75				tRNA-Glu(ttc)
R88B_04068	CDS	1266				hypothetical protein
R88B_04069	CDS	1836	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
R88B_04070	CDS	396				hypothetical protein
R88B_04071	CDS	1218	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
R88B_04072	CDS	1314	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
R88B_04073	tRNA	100				tRNA-Asn(gtt)
R88B_04074	CDS	168				hypothetical protein
R88B_04075	CDS	984	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
R88B_04076	CDS	225				hypothetical protein
R88B_04077	CDS	1860	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
R88B_04078	CDS	972			COG1752	Uncharacterized NTE family protein Rv1063c
R88B_04079	CDS	462	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
R88B_04080	CDS	633	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
R88B_04081	CDS	447				hypothetical protein
R88B_04082	CDS	918	gcvA_11			Glycine cleavage system transcriptional activator
R88B_04083	CDS	375	yidD			Putative membrane protein insertion efficiency factor
R88B_04084	CDS	828	bla_2	3.5.2.6		Beta-lactamase OXA-18
R88B_04085	CDS	837				hypothetical protein
R88B_04086	CDS	1977	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
R88B_04087	CDS	939				hypothetical protein
R88B_04088	CDS	963				hypothetical protein
R88B_04089	CDS	585	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
R88B_04090	CDS	609				hypothetical protein
R88B_04091	CDS	711				hypothetical protein
R88B_04092	CDS	675				hypothetical protein
R88B_04093	CDS	1902				hypothetical protein
R88B_04094	CDS	882	mcl2_2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
R88B_04095	CDS	456	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
R88B_04096	CDS	1125				hypothetical protein
R88B_04097	CDS	2067	aaeB			p-hydroxybenzoic acid efflux pump subunit AaeB
R88B_04098	CDS	2064	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
R88B_04099	CDS	912				hypothetical protein
R88B_04100	CDS	1452				hypothetical protein
R88B_04101	CDS	270				hypothetical protein
R88B_04102	CDS	1215				hypothetical protein
R88B_04103	CDS	1422				hypothetical protein
R88B_04104	CDS	966				hypothetical protein
R88B_04105	CDS	966				hypothetical protein
R88B_04106	CDS	834				hypothetical protein
R88B_04107	CDS	444				hypothetical protein
R88B_04108	CDS	1176				hypothetical protein
R88B_04109	CDS	2811	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
R88B_04110	CDS	369	gcvH		COG0509	Glycine cleavage system H protein
R88B_04111	CDS	1101	gcvT_3	2.1.2.10		Aminomethyltransferase
R88B_04112	CDS	1002				hypothetical protein
R88B_04113	CDS	429				hypothetical protein
R88B_04114	CDS	792	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
R88B_04115	CDS	882				hypothetical protein
R88B_04116	CDS	672				hypothetical protein
R88B_04117	CDS	468	yaiI		COG1671	UPF0178 protein YaiI
R88B_04118	CDS	570	gfa_1	4.4.1.22	COG3791	Glutathione-dependent formaldehyde-activating enzyme
R88B_04119	CDS	1128	flhA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
R88B_04120	CDS	2013	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
R88B_04121	CDS	3528	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
R88B_04122	CDS	804				hypothetical protein
R88B_04123	CDS	882	ribN_4			Riboflavin transporter
R88B_04124	CDS	507				hypothetical protein
R88B_04125	CDS	1329	dinB	2.7.7.7		DNA polymerase IV
R88B_04126	CDS	588				hypothetical protein
R88B_04127	CDS	1626				hypothetical protein
R88B_04128	CDS	654				hypothetical protein
R88B_04129	CDS	300				hypothetical protein
R88B_04130	CDS	417	divK			Polar-differentiation response regulator DivK
R88B_04131	CDS	1374	pleD			Response regulator PleD
R88B_04132	CDS	1497	otcC_2	1.14.13.38		Anhydrotetracycline monooxygenase
R88B_04133	CDS	948	rhaS_7			HTH-type transcriptional activator RhaS
R88B_04134	CDS	708	inhA	4.2.1.103		Isonitrile hydratase
R88B_04135	CDS	735	lutR_3		COG2186	HTH-type transcriptional regulator LutR
R88B_04136	CDS	1188	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
R88B_04137	CDS	1278				hypothetical protein
R88B_04138	CDS	927	ycjO_3		COG1175	Inner membrane ABC transporter permease protein YcjO
R88B_04139	CDS	849	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
R88B_04140	CDS	1068	ugpC_10	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R88B_04141	CDS	168	rpmG		COG0267	50S ribosomal protein L33
R88B_04142	CDS	459				hypothetical protein
R88B_04143	CDS	1179	ycaD_5			Uncharacterized MFS-type transporter YcaD
R88B_04144	CDS	741				hypothetical protein
R88B_04145	CDS	453				hypothetical protein
R88B_04146	CDS	2307	rnr_1	3.1.13.1	COG0557	Ribonuclease R
R88B_04147	CDS	2625	topA	5.99.1.2	COG0550	DNA topoisomerase 1
R88B_04148	CDS	378				hypothetical protein
R88B_04149	CDS	747	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
R88B_04150	CDS	1131				hypothetical protein
R88B_04151	CDS	1377	glmU		COG1207	Bifunctional protein GlmU
R88B_04152	CDS	1824	nodM_1	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
R88B_04153	CDS	753				hypothetical protein
R88B_04154	CDS	2109	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
R88B_04155	CDS	288				hypothetical protein
R88B_04156	CDS	3498	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
R88B_04157	CDS	1374	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
R88B_04158	CDS	1209	vdcA	2.7.7.65		Diguanylate cyclase VdcA
R88B_04159	CDS	417				hypothetical protein
R88B_04160	CDS	360	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
R88B_04161	CDS	588				hypothetical protein
R88B_04162	CDS	588				hypothetical protein
R88B_04163	CDS	564				hypothetical protein
R88B_04164	CDS	717				hypothetical protein
R88B_04165	CDS	1677	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
R88B_04166	CDS	885				hypothetical protein
R88B_04167	CDS	951				hypothetical protein
R88B_04168	CDS	1824		3.6.3.-		Putative multidrug export ATP-binding/permease protein SA1683
R88B_04169	CDS	1248				hypothetical protein
R88B_04170	CDS	1374	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
R88B_04171	CDS	1206				hypothetical protein
R88B_04172	CDS	681				hypothetical protein
R88B_04173	CDS	2325	dme	1.1.1.39	COG0280	NAD-dependent malic enzyme
R88B_04174	CDS	780	fabG_16	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
R88B_04175	CDS	816	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
R88B_04176	CDS	1215	hcaT			Probable 3-phenylpropionic acid transporter
R88B_04177	CDS	984	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
R88B_04178	CDS	1188				hypothetical protein
R88B_04179	CDS	822	mkl		COG1127	Probable ribonucleotide transport ATP-binding protein mkl
R88B_04180	CDS	1374				hypothetical protein
R88B_04181	CDS	708				hypothetical protein
R88B_04182	CDS	627				hypothetical protein
R88B_04183	CDS	372				hypothetical protein
R88B_04184	CDS	6681				hypothetical protein
R88B_04185	CDS	369				hypothetical protein
R88B_04186	CDS	321	fdxE		COG0633	Ferredoxin-6
R88B_04187	CDS	1032		1.18.1.2	COG0492	Ferredoxin--NADP reductase
R88B_04188	CDS	1482	bmr3_1			Multidrug resistance protein 3
R88B_04189	CDS	621				hypothetical protein
R88B_04190	CDS	864	folP	2.5.1.15		Dihydropteroate synthase
R88B_04191	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
R88B_04192	CDS	513				hypothetical protein
R88B_04193	CDS	546				hypothetical protein
R88B_04194	CDS	2010	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
R88B_04195	CDS	945	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
R88B_04196	CDS	1209	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
R88B_04197	CDS	267				hypothetical protein
R88B_04198	CDS	552				hypothetical protein
R88B_04199	CDS	1086	ycjF		COG3768	UPF0283 membrane protein YcjF
R88B_04200	CDS	1479	ycjX		COG3106	Uncharacterized protein YcjX
R88B_04201	CDS	504		3.1.3.-	COG2062	Uncharacterized protein Rv1276c
R88B_04202	CDS	417	dksA		COG1734	RNA polymerase-binding transcription factor DksA
R88B_04203	CDS	759				hypothetical protein
R88B_04204	CDS	2577	cckA_2			Sensor kinase CckA
R88B_04205	CDS	306				hypothetical protein
R88B_04206	CDS	375	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
R88B_04207	CDS	531				hypothetical protein
R88B_04208	CDS	1572	fdhL_2	1.1.99.11		Fructose dehydrogenase large subunit
R88B_04209	CDS	408				hypothetical protein
R88B_04210	CDS	1311	amiC_3			Aliphatic amidase expression-regulating protein
R88B_04211	CDS	1698				hypothetical protein
R88B_04212	CDS	1236				hypothetical protein
R88B_04213	CDS	747	lptB_6	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
R88B_04214	CDS	696	livF_8		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
R88B_04215	CDS	177				hypothetical protein
R88B_04216	CDS	1149				hypothetical protein
R88B_04217	CDS	807				hypothetical protein
R88B_04218	CDS	465				hypothetical protein
R88B_04219	CDS	411				hypothetical protein
R88B_04220	CDS	2922	uvrA			UvrABC system protein A
R88B_04221	CDS	675				hypothetical protein
R88B_04222	CDS	606	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
R88B_04223	CDS	471				hypothetical protein
R88B_04224	CDS	315				hypothetical protein
R88B_04225	CDS	522				Single-stranded DNA-binding protein
R88B_04226	CDS	426	yhfA		COG1765	Protein YhfA
R88B_04227	CDS	630	yhgN		COG2095	UPF0056 inner membrane protein YhgN
R88B_04228	CDS	534				hypothetical protein
R88B_04229	CDS	897	rhaS_8			HTH-type transcriptional activator RhaS
R88B_04230	CDS	624				hypothetical protein
R88B_04231	CDS	1737			COG0659	Probable sulfate transporter Rv1739c
R88B_04232	CDS	2805	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
R88B_04233	CDS	153				hypothetical protein
R88B_04234	CDS	501	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
R88B_04235	CDS	588	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
R88B_04236	CDS	513	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
R88B_04237	CDS	450				hypothetical protein
R88B_04238	CDS	1089	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
R88B_04239	CDS	270				hypothetical protein
R88B_04240	CDS	1131	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
R88B_04241	CDS	420				hypothetical protein
R88B_04242	CDS	624				hypothetical protein
R88B_04243	CDS	237				hypothetical protein
R88B_04244	CDS	1419			COG2308	Uncharacterized protein Rv2411c
R88B_04245	CDS	942				hypothetical protein
R88B_04246	CDS	795			COG1305	Uncharacterized protein Rv2569c
R88B_04247	CDS	732				hypothetical protein
R88B_04248	CDS	1416	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
R88B_04249	CDS	405				hypothetical protein
R88B_04250	CDS	768	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
R88B_04251	CDS	1527	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
R88B_04252	CDS	1080	ugpC_11	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R88B_04253	CDS	1083	sugC_3	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
R88B_04254	CDS	867	ugpA_5		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
R88B_04255	CDS	918	sugB_5		COG0395	Trehalose transport system permease protein SugB
R88B_04256	CDS	288				hypothetical protein
R88B_04257	CDS	1725				hypothetical protein
R88B_04258	CDS	1491	glpK	2.7.1.30		Glycerol kinase
R88B_04259	CDS	516				Lectin-like protein BA14k
R88B_04260	tRNA	76				tRNA-Lys(ttt)
R88B_04261	CDS	480				hypothetical protein
R88B_04262	CDS	1062	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R88B_04263	CDS	2169				hypothetical protein
R88B_04264	CDS	1770	otsA	2.4.1.-	COG0380	Trehalose-6-phosphate synthase
R88B_04265	CDS	777	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
R88B_04266	CDS	1329				hypothetical protein
R88B_04267	CDS	588	plsY_2	2.3.1.15	COG0344	Probable glycerol-3-phosphate acyltransferase
R88B_04268	CDS	1287	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
R88B_04269	CDS	966	pyrB	2.1.3.2		Aspartate carbamoyltransferase
R88B_04270	CDS	1629	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
R88B_04271	CDS	579				hypothetical protein
R88B_04272	CDS	342				hypothetical protein
R88B_04273	CDS	507	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
R88B_04274	CDS	708				UPF0173 metal-dependent hydrolase SA1529
R88B_04275	CDS	417				hypothetical protein
R88B_04276	CDS	861				hypothetical protein
R88B_04277	CDS	288	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
R88B_04278	CDS	456	ysnE	2.3.1.-		Uncharacterized N-acetyltransferase YsnE
R88B_04279	CDS	1566	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
R88B_04280	CDS	798				hypothetical protein
R88B_04281	CDS	720				hypothetical protein
R88B_04282	CDS	1455	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
R88B_04283	CDS	438				hypothetical protein
R88B_04284	CDS	702				hypothetical protein
R88B_04285	CDS	1452				hypothetical protein
R88B_04286	CDS	330				hypothetical protein
R88B_04287	CDS	369	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
R88B_04288	CDS	2472	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
R88B_04289	CDS	660		2.7.1.-		Chloramphenicol 3-O phosphotransferase
R88B_04290	CDS	426	hit		COG0537	Protein hit
R88B_04291	CDS	1674				hypothetical protein
R88B_04292	CDS	1215				hypothetical protein
R88B_04293	CDS	729				hypothetical protein
R88B_04294	CDS	465				hypothetical protein
R88B_04295	CDS	831				hypothetical protein
R88B_04296	CDS	279				hypothetical protein
R88B_04297	CDS	612	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
R88B_04298	CDS	783	rpsB		COG0052	30S ribosomal protein S2
R88B_04299	CDS	921	tsf			Elongation factor Ts
R88B_04300	CDS	936	pgrR_15			HTH-type transcriptional regulator PgrR
R88B_04301	CDS	528				hypothetical protein
R88B_04302	CDS	1110	tas_2		COG0667	Protein tas
R88B_04303	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
R88B_04304	CDS	552	frr		COG0233	Ribosome-recycling factor
R88B_04305	CDS	765	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
R88B_04306	CDS	816				hypothetical protein
R88B_04307	CDS	1143	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
R88B_04308	CDS	93				hypothetical protein
R88B_04309	CDS	2367	bamA_2		COG4775	Outer membrane protein assembly factor BamA
R88B_04310	CDS	1056	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
R88B_04311	CDS	468	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
R88B_04312	CDS	834	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
R88B_04313	CDS	915	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
R88B_04314	CDS	1176	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
R88B_04315	CDS	1323	aarA	2.3.3.16		Citrate synthase
R88B_04316	CDS	1425	gltX	6.1.1.17		Glutamate--tRNA ligase
R88B_04317	CDS	2238				hypothetical protein
R88B_04318	CDS	741	lexA_1	3.4.21.88	COG1974	LexA repressor
R88B_04319	CDS	1248	kynU	3.7.1.3		Kynureninase
R88B_04320	CDS	837	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
R88B_04321	CDS	1626	bclA	6.2.1.25		Benzoate--CoA ligase
R88B_04322	CDS	831				hypothetical protein
R88B_04323	CDS	1206	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
R88B_04324	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
R88B_04325	CDS	813	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
R88B_04326	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
R88B_04327	CDS	1893	prsA	5.2.1.8		Foldase protein PrsA
R88B_04328	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
R88B_04329	CDS	477				hypothetical protein
R88B_04330	CDS	1128				hypothetical protein
R88B_04331	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
R88B_04332	CDS	546				hypothetical protein
R88B_04333	CDS	378	dppD_4		COG0444	Dipeptide transport ATP-binding protein DppD
R88B_04334	CDS	303				hypothetical protein
R88B_04335	CDS	360				hypothetical protein
R88B_04336	CDS	771				hypothetical protein
R88B_04337	CDS	1194	yfcJ			Uncharacterized MFS-type transporter YfcJ
R88B_04338	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
R88B_04339	CDS	906	dmlR_8			HTH-type transcriptional regulator DmlR
R88B_04340	CDS	2034				hypothetical protein
R88B_04341	CDS	231				hypothetical protein
R88B_04342	CDS	504	degU_3		COG2197	Transcriptional regulatory protein DegU
R88B_04343	CDS	1800	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
R88B_04344	CDS	12186				hypothetical protein
R88B_04345	CDS	600				hypothetical protein
R88B_04346	CDS	960	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
R88B_04347	CDS	705				hypothetical protein
R88B_04348	CDS	231				hypothetical protein
R88B_04349	CDS	1035	cobU_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
R88B_04350	CDS	1521	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
R88B_04351	CDS	621				hypothetical protein
R88B_04352	CDS	612				hypothetical protein
R88B_04353	CDS	612				hypothetical protein
R88B_04354	CDS	492	decR_2		COG1522	DNA-binding transcriptional activator DecR
R88B_04355	CDS	567				hypothetical protein
R88B_04356	CDS	705				hypothetical protein
R88B_04357	CDS	870	Hgd_3	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
R88B_04358	CDS	822	occM_3			Octopine transport system permease protein OccM
R88B_04359	CDS	720	occQ_3			Octopine transport system permease protein OccQ
R88B_04360	CDS	786	artJ_2		COG0834	ABC transporter arginine-binding protein 1
R88B_04361	CDS	510	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
R88B_04362	CDS	627	mobA_1	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
R88B_04363	CDS	885	ribN_5			Riboflavin transporter
R88B_04364	CDS	360				hypothetical protein
R88B_04365	CDS	474				hypothetical protein
R88B_04366	CDS	996	moaA	4.1.99.22		GTP 3',8-cyclase
R88B_04367	CDS	354				hypothetical protein
R88B_04368	CDS	612				hypothetical protein
R88B_04369	CDS	453				hypothetical protein
R88B_04370	CDS	906				hypothetical protein
R88B_04371	CDS	396				hypothetical protein
R88B_04372	CDS	615	comR_3			HTH-type transcriptional repressor ComR
R88B_04373	CDS	747	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
R88B_04374	CDS	1878				hypothetical protein
R88B_04375	CDS	483				hypothetical protein
R88B_04376	CDS	741				hypothetical protein
R88B_04377	CDS	258				hypothetical protein
R88B_04378	CDS	273				hypothetical protein
R88B_04379	CDS	531				hypothetical protein
R88B_04380	tRNA	75				tRNA-Val(cac)
R88B_04381	CDS	687	gph_4	3.1.3.18	COG0546	Phosphoglycolate phosphatase
R88B_04382	CDS	732	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
R88B_04383	CDS	642				hypothetical protein
R88B_04384	CDS	1389	garB	1.8.1.16		Glutathione amide reductase
R88B_04385	CDS	1161	estB	3.1.1.-	COG1680	Esterase EstB
R88B_04386	CDS	1365			COG2239	Magnesium transporter MgtE
R88B_04387	CDS	1893	yddA_2		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
R88B_04388	CDS	453				hypothetical protein
R88B_04389	CDS	681				hypothetical protein
R88B_04390	CDS	1818				hypothetical protein
R88B_04391	CDS	633				hypothetical protein
R88B_04392	CDS	336	hspQ			Heat shock protein HspQ
R88B_04393	CDS	1215	ubiF	1.14.13.-	COG0654	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
R88B_04394	CDS	930				hypothetical protein
R88B_04395	CDS	594				hypothetical protein
R88B_04396	CDS	807	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
R88B_04397	CDS	978	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
R88B_04398	CDS	1566	mglA_8	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
R88B_04399	CDS	1131				hypothetical protein
R88B_04400	CDS	921				hypothetical protein
R88B_04401	CDS	1068				Purine-binding protein BAB2_0673
R88B_04402	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
R88B_04403	CDS	687	yoaE_2		COG0861	UPF0053 inner membrane protein YoaE
R88B_04404	CDS	390				hypothetical protein
R88B_04405	CDS	699				hypothetical protein
R88B_04406	CDS	234				hypothetical protein
R88B_04407	CDS	354				hypothetical protein
R88B_04408	CDS	189				hypothetical protein
R88B_04409	tRNA	90				tRNA-Ser(tga)
R88B_04410	CDS	1233				hypothetical protein
R88B_04411	CDS	1164	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
R88B_04412	CDS	741	tmk	2.7.4.9		Thymidylate kinase
R88B_04413	CDS	1056				hypothetical protein
R88B_04414	CDS	1554	metG_1	6.1.1.10		Methionine--tRNA ligase
R88B_04415	CDS	795	ycfH	3.1.-.-	COG0084	Uncharacterized metal-dependent hydrolase YcfH
R88B_04416	CDS	819	rbn_2	3.1.26.11		Ribonuclease BN
R88B_04417	CDS	231				hypothetical protein
R88B_04418	CDS	471				hypothetical protein
R88B_04419	CDS	912	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
R88B_04420	CDS	780	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
R88B_04421	CDS	885	lacX			Protein LacX, plasmid
R88B_04422	CDS	717	ybhL_2		COG0670	Inner membrane protein YbhL
R88B_04423	CDS	774				hypothetical protein
R88B_04424	CDS	522	ecfG_2			ECF RNA polymerase sigma factor EcfG
R88B_04425	CDS	594	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
R88B_04426	CDS	1185	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
R88B_04427	CDS	825	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
R88B_04428	CDS	1392	hflX			GTPase HflX
R88B_04429	CDS	309	hfq			RNA-binding protein Hfq
R88B_04430	CDS	864	dat_2	2.6.1.21		D-alanine aminotransferase
R88B_04431	CDS	1362	glnG		COG2204	DNA-binding transcriptional regulator NtrC
R88B_04432	CDS	2286	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
R88B_04433	CDS	1461	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
R88B_04434	CDS	1143	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
R88B_04435	CDS	1029	dus	1.3.1.-	COG0042	Probable tRNA-dihydrouridine synthase
R88B_04436	CDS	1179	ispDF	4.6.1.12		Bifunctional enzyme IspD/IspF
R88B_04437	CDS	489	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
R88B_04438	CDS	459	ratA		COG2867	Ribosome association toxin RatA
R88B_04439	CDS	966	lipA	2.8.1.8		Lipoyl synthase
R88B_04440	CDS	258				hypothetical protein
R88B_04441	CDS	1449	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
R88B_04442	CDS	639				hypothetical protein
R88B_04443	CDS	414				hypothetical protein
R88B_04444	CDS	1377	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
