locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2042_03519	CDS	1062	potD_3		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2042_03520	CDS	864	potB_7		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2042_03521	CDS	789	ydcV_12			Inner membrane ABC transporter permease protein YdcV
NZP2042_03522	CDS	1068	potA_12	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2042_03523	CDS	1251				hypothetical protein
NZP2042_03524	CDS	441				hypothetical protein
NZP2042_03525	CDS	1086				hypothetical protein
NZP2042_03526	CDS	2127	btuB			Vitamin B12 transporter BtuB
NZP2042_03527	CDS	942	hmuT_1		COG4558	Hemin-binding periplasmic protein HmuT
NZP2042_03528	CDS	597				hypothetical protein
NZP2042_03529	CDS	1626	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
NZP2042_03530	CDS	327				hypothetical protein
NZP2042_03531	CDS	837	cmpD_2	3.6.3.-	COG1116	Bicarbonate transport ATP-binding protein CmpD
NZP2042_03532	CDS	873				hypothetical protein
NZP2042_03533	CDS	1020	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
NZP2042_03534	CDS	1029				hypothetical protein
NZP2042_03535	CDS	1614				hypothetical protein
NZP2042_03536	CDS	861	sugB_4		COG0395	Trehalose transport system permease protein SugB
NZP2042_03537	CDS	960	sugA_4		COG1175	Trehalose transport system permease protein SugA
NZP2042_03538	CDS	1092	malK_6	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
NZP2042_03539	CDS	1062	malK_7	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
NZP2042_03540	CDS	1086	iolG_10	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
NZP2042_03541	CDS	915	nfo	3.1.21.2		endonuclease 4
NZP2042_03542	CDS	945				hypothetical protein
NZP2042_03543	CDS	1020	rbsC_14		COG1172	Ribose import permease protein RbsC
NZP2042_03544	CDS	777	frcA_5	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2042_03545	CDS	1182				hypothetical protein
NZP2042_03546	CDS	1092				hypothetical protein
NZP2042_03547	CDS	312	ndoA_2			Naphthalene 1,2-dioxygenase system, ferredoxin component
NZP2042_03548	CDS	804	panB_2	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
NZP2042_03549	CDS	1509	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
NZP2042_03550	CDS	1002	arcB_1	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
NZP2042_03551	CDS	1434	hsrA_1			Probable transport protein HsrA
NZP2042_03552	CDS	987	rbsC_15		COG1172	Ribose import permease protein RbsC
NZP2042_03553	CDS	1026				hypothetical protein
NZP2042_03554	CDS	2175				hypothetical protein
NZP2042_03555	CDS	1050				hypothetical protein
NZP2042_03556	CDS	1497	rbsA_8	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2042_03557	CDS	408				hypothetical protein
NZP2042_03558	CDS	879	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NZP2042_03559	CDS	1152	ugpC_12	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2042_03560	CDS	924	ugpA_4		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
NZP2042_03561	CDS	831				hypothetical protein
NZP2042_03562	CDS	1266	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
NZP2042_03563	CDS	888				hypothetical protein
NZP2042_03564	CDS	1128				hypothetical protein
NZP2042_03565	CDS	882				hypothetical protein
NZP2042_03566	CDS	1005	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
NZP2042_03567	CDS	1368	ndhL	1.17.1.5		Nicotinate dehydrogenase large molybdopterin subunit
NZP2042_03568	CDS	483	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
NZP2042_03569	CDS	795				hypothetical protein
NZP2042_03570	CDS	444				hypothetical protein
NZP2042_03571	CDS	828	rhaS_6			HTH-type transcriptional activator RhaS
NZP2042_03572	CDS	999	alsC_2		COG1172	D-allose transport system permease protein AlsC
NZP2042_03573	CDS	744	frcA_6	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2042_03574	CDS	990	rbsB_4		COG1879	Ribose import binding protein RbsB
NZP2042_03575	CDS	783				hypothetical protein
NZP2042_03576	CDS	939	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NZP2042_03577	CDS	897				hypothetical protein
NZP2042_03578	CDS	819				hypothetical protein
NZP2042_03579	CDS	291				hypothetical protein
NZP2042_03580	CDS	1230	yhjX_2			Uncharacterized MFS-type transporter YhjX
NZP2042_03581	CDS	1029	gntR_3			HTH-type transcriptional regulator GntR
NZP2042_03582	CDS	1128				hypothetical protein
NZP2042_03583	CDS	1548	rbsA_9	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2042_03584	CDS	981	rbsC_16		COG1172	Ribose import permease protein RbsC
NZP2042_03585	CDS	1005	rbsC_17		COG1172	Ribose import permease protein RbsC
NZP2042_03586	CDS	549		2.7.1.12	COG3265	Gluconokinase
NZP2042_03587	CDS	1137				hypothetical protein
NZP2042_03588	CDS	450	nsrR_1			HTH-type transcriptional repressor NsrR
NZP2042_03589	CDS	987	cysP		COG4150	Thiosulfate-binding protein
NZP2042_03590	CDS	276				hypothetical protein
NZP2042_03591	CDS	399	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
NZP2042_03592	CDS	1041	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NZP2042_03593	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
NZP2042_03594	CDS	852	cysT			Sulfate transport system permease protein CysT
NZP2042_03595	CDS	1029	sbp		COG1613	Sulfate-binding protein
NZP2042_03596	CDS	723	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
NZP2042_03597	CDS	2091	pbpC		COG4953	Penicillin-binding protein 1C
NZP2042_03598	CDS	5499	yfhM		COG2373	Uncharacterized lipoprotein YfhM
NZP2042_03599	CDS	1929	bamA_1			Outer membrane protein assembly factor BamA
NZP2042_03600	CDS	6057				hypothetical protein
NZP2042_03601	CDS	1659	dppE_2		COG4166	Dipeptide-binding protein DppE
NZP2042_03602	CDS	1035	gsiC_7		COG0601	Glutathione transport system permease protein GsiC
NZP2042_03603	CDS	1158	gsiD_5		COG1173	Glutathione transport system permease protein GsiD
NZP2042_03604	CDS	2355	btuD_13	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2042_03605	CDS	591				hypothetical protein
NZP2042_03606	CDS	1434	mtgB_4	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2042_03607	CDS	2427	abo_8	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_03608	CDS	393				hypothetical protein
NZP2042_03609	CDS	489				hypothetical protein
NZP2042_03610	CDS	777			COG3324	Putative glyoxylase CFP32
NZP2042_03611	CDS	735				hypothetical protein
NZP2042_03612	CDS	1356	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
NZP2042_03613	CDS	843	ubiE_8	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2042_03614	CDS	1314	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
NZP2042_03615	CDS	531				hypothetical protein
NZP2042_03616	CDS	459				hypothetical protein
NZP2042_03617	CDS	723	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2042_03618	CDS	834				hypothetical protein
NZP2042_03619	CDS	873				hypothetical protein
NZP2042_03620	CDS	636	rutR		COG1309	HTH-type transcriptional regulator RutR
NZP2042_03621	CDS	1329	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
NZP2042_03622	CDS	441				hypothetical protein
NZP2042_03623	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
NZP2042_03624	CDS	1452	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
NZP2042_03625	CDS	378				hypothetical protein
NZP2042_03626	CDS	405				hypothetical protein
NZP2042_03627	CDS	792	ssuB_4	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2042_03628	CDS	879				hypothetical protein
NZP2042_03629	CDS	1155				hypothetical protein
NZP2042_03630	CDS	972				hypothetical protein
NZP2042_03631	CDS	459	lrp_7		COG1522	Leucine-responsive regulatory protein
NZP2042_03632	CDS	1284	mdeA_1	4.4.1.11		L-methionine gamma-lyase
NZP2042_03633	CDS	444				hypothetical protein
NZP2042_03634	CDS	1650	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
NZP2042_03635	CDS	1176	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
NZP2042_03636	CDS	933		3.1.1.23	COG2267	Monoacylglycerol lipase
NZP2042_03637	CDS	978				hypothetical protein
NZP2042_03638	CDS	1338				hypothetical protein
NZP2042_03639	CDS	1650	ettA		COG0488	Energy-dependent translational throttle protein EttA
NZP2042_03640	CDS	771	tam_3	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
NZP2042_03641	CDS	336				hypothetical protein
NZP2042_03642	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
NZP2042_03643	CDS	450				hypothetical protein
NZP2042_03644	CDS	507				IS630 family transposase ISRel6
NZP2042_03645	CDS	222				hypothetical protein
NZP2042_03646	CDS	567				hypothetical protein
NZP2042_03647	CDS	399				hypothetical protein
NZP2042_03648	CDS	423				hypothetical protein
NZP2042_03649	CDS	558	comR_2			HTH-type transcriptional repressor ComR
NZP2042_03650	CDS	618	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
NZP2042_03651	CDS	840	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2042_03652	CDS	963	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NZP2042_03653	CDS	138				hypothetical protein
NZP2042_03654	CDS	246				hypothetical protein
NZP2042_03655	CDS	315				hypothetical protein
NZP2042_03656	CDS	525			COG1720	S-adenosyl-L-methionine-binding protein RPA0152
NZP2042_03657	CDS	1023	ubiE_9	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2042_03658	CDS	918	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NZP2042_03659	CDS	918				hypothetical protein
NZP2042_03660	CDS	1221	ldc_2	4.1.1.17		Lysine/ornithine decarboxylase
NZP2042_03661	CDS	1179				Tn3 family transposase TnXax1
NZP2042_03662	CDS	801	acm_1	3.2.1.17		Lysozyme M1
NZP2042_03663	CDS	1380				hypothetical protein
NZP2042_03664	CDS	906	ubiE_10	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2042_03665	CDS	1299				hypothetical protein
NZP2042_03666	CDS	3942				hypothetical protein
NZP2042_03667	CDS	207				hypothetical protein
NZP2042_03668	CDS	732	djlA			DnaJ-like protein DjlA
NZP2042_03669	CDS	756	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NZP2042_03670	CDS	708	mltC_1			Membrane-bound lytic murein transglycosylase C
NZP2042_03671	CDS	936				hypothetical protein
NZP2042_03672	CDS	1116	metC_2	4.4.1.8	COG0626	Cystathionine beta-lyase
NZP2042_03673	CDS	459	mraZ			Transcriptional regulator MraZ
NZP2042_03674	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NZP2042_03675	CDS	396				hypothetical protein
NZP2042_03676	CDS	1710	ftsI	3.4.16.4		Probable peptidoglycan D,D-transpeptidase FtsI
NZP2042_03677	CDS	1455	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NZP2042_03678	CDS	1458	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NZP2042_03679	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NZP2042_03680	CDS	1401	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NZP2042_03681	CDS	1152	ftsW	2.4.1.129		Probable peptidoglycan glycosyltransferase FtsW
NZP2042_03682	CDS	1128	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NZP2042_03683	CDS	1401	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NZP2042_03684	CDS	966	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NZP2042_03685	CDS	927	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NZP2042_03686	CDS	942	ftsQ			Cell division protein FtsQ
NZP2042_03687	CDS	1308	ftsA		COG0849	Cell division protein FtsA
NZP2042_03688	CDS	1689	ftsZ_1			Cell division protein FtsZ
NZP2042_03689	CDS	951	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NZP2042_03690	CDS	870	bamD		COG4105	Outer membrane protein assembly factor BamD
NZP2042_03691	CDS	1674	recN		COG0497	DNA repair protein RecN
NZP2042_03692	CDS	2277	ligA	6.5.1.2	COG0272	DNA ligase
NZP2042_03693	CDS	693				hypothetical protein
NZP2042_03694	CDS	729	ygaZ		COG1296	Inner membrane protein YgaZ
NZP2042_03695	CDS	297				hypothetical protein
NZP2042_03696	CDS	1845				hypothetical protein
NZP2042_03697	CDS	3030				hypothetical protein
NZP2042_03698	CDS	873	prmA_3	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NZP2042_03699	CDS	579				hypothetical protein
NZP2042_03700	CDS	504				hypothetical protein
NZP2042_03701	CDS	642	dapH_3	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
NZP2042_03702	CDS	426				hypothetical protein
NZP2042_03703	CDS	867	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
NZP2042_03704	CDS	282				hypothetical protein
NZP2042_03705	CDS	576				Potassium channel HX13_20290
NZP2042_03706	CDS	411				hypothetical protein
NZP2042_03707	CDS	1473				hypothetical protein
NZP2042_03708	CDS	375				hypothetical protein
NZP2042_03709	CDS	345				hypothetical protein
NZP2042_03710	CDS	1476				hypothetical protein
NZP2042_03711	CDS	2412	abo_9	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_03712	CDS	1554	mtgB_5	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2042_03713	CDS	1335	btuD_14	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2042_03714	CDS	1755				hypothetical protein
NZP2042_03715	CDS	252				hypothetical protein
NZP2042_03716	CDS	636	todT		COG4566	Response regulator protein TodT
NZP2042_03717	CDS	1071	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
NZP2042_03718	CDS	765				hypothetical protein
NZP2042_03719	CDS	315				hypothetical protein
NZP2042_03720	CDS	2667	rep	3.6.4.12		ATP-dependent DNA helicase Rep
NZP2042_03721	CDS	2319	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
NZP2042_03722	CDS	438				hypothetical protein
NZP2042_03723	CDS	156				hypothetical protein
NZP2042_03724	CDS	894				hypothetical protein
NZP2042_03725	CDS	447	phyR_2			Phyllosphere-induced regulator PhyR
NZP2042_03726	CDS	1152	lov	2.7.13.3		Blue-light-activated histidine kinase
NZP2042_03727	CDS	909	rhtA_2		COG5006	Threonine/homoserine exporter RhtA
NZP2042_03728	CDS	528				hypothetical protein
NZP2042_03729	CDS	198				hypothetical protein
NZP2042_03730	CDS	480	lcdH_2	1.1.1.108		L-carnitine dehydrogenase
NZP2042_03731	CDS	1416		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
NZP2042_03732	CDS	522				hypothetical protein
NZP2042_03733	CDS	987	yfeX	1.11.1.-	COG2837	Probable deferrochelatase/peroxidase YfeX
NZP2042_03734	CDS	3933				hypothetical protein
NZP2042_03735	CDS	888				hypothetical protein
NZP2042_03736	CDS	306				hypothetical protein
NZP2042_03737	CDS	438				hypothetical protein
NZP2042_03738	CDS	1803	clcB_2			Voltage-gated ClC-type chloride channel ClcB
NZP2042_03739	CDS	222				hypothetical protein
NZP2042_03740	CDS	195				hypothetical protein
NZP2042_03741	CDS	537				hypothetical protein
NZP2042_03742	CDS	690				hypothetical protein
NZP2042_03743	CDS	1206	bcr_1			Bicyclomycin resistance protein
NZP2042_03744	CDS	630				hypothetical protein
NZP2042_03745	tmRNA	343	ssrA			transfer-messenger RNA, SsrA
NZP2042_03746	CDS	312				hypothetical protein
NZP2042_03747	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NZP2042_03748	CDS	210	mopII			Molybdenum-pterin-binding protein 2
NZP2042_03749	CDS	795	modA		COG0725	Molybdate-binding protein ModA
NZP2042_03750	CDS	705	modB		COG4149	Molybdenum transport system permease protein ModB
NZP2042_03751	CDS	1113	btuD_15	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2042_03752	CDS	342				hypothetical protein
NZP2042_03753	CDS	762				hypothetical protein
NZP2042_03754	CDS	1020				hypothetical protein
NZP2042_03755	CDS	519				IS1595 family transposase ISSsu9
NZP2042_03756	CDS	1116	hflK		COG0330	Modulator of FtsH protease HflK
NZP2042_03757	CDS	972	hflC		COG0330	Modulator of FtsH protease HflC
NZP2042_03758	CDS	189				hypothetical protein
NZP2042_03759	CDS	1515	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NZP2042_03760	CDS	573				hypothetical protein
NZP2042_03761	CDS	822				hypothetical protein
NZP2042_03762	CDS	966	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NZP2042_03763	CDS	792				hypothetical protein
NZP2042_03764	CDS	1833				hypothetical protein
NZP2042_03765	CDS	501				hypothetical protein
NZP2042_03766	CDS	309				hypothetical protein
NZP2042_03767	CDS	528	ttr	2.3.1.-		Acetyltransferase
NZP2042_03768	CDS	888	ampR_2			HTH-type transcriptional activator AmpR
NZP2042_03769	CDS	1152		1.14.11.1		Gamma-butyrobetaine dioxygenase
NZP2042_03770	CDS	585				hypothetical protein
NZP2042_03771	CDS	1809				hypothetical protein
NZP2042_03772	CDS	1113	gutB_1	1.1.1.14	COG1063	Sorbitol dehydrogenase
NZP2042_03773	CDS	1923	acoR_1		COG3284	Acetoin catabolism regulatory protein
NZP2042_03774	CDS	1782	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NZP2042_03775	CDS	576	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
NZP2042_03776	CDS	396				hypothetical protein
NZP2042_03777	CDS	960				hypothetical protein
NZP2042_03778	CDS	597				hypothetical protein
NZP2042_03779	CDS	1272	mdtA_7			Multidrug resistance protein MdtA
NZP2042_03780	CDS	3162	mdtC_3			Multidrug resistance protein MdtC
NZP2042_03781	CDS	606	nhhA	4.2.1.84		High-molecular weight cobalt-containing nitrile hydratase subunit alpha
NZP2042_03782	CDS	660	nthB	4.2.1.84		Nitrile hydratase subunit beta
NZP2042_03783	CDS	276				hypothetical protein
NZP2042_03784	CDS	1197	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NZP2042_03785	CDS	420				hypothetical protein
NZP2042_03786	CDS	741	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
NZP2042_03787	CDS	1920	kup			Low affinity potassium transport system protein kup
NZP2042_03788	CDS	1035				hypothetical protein
NZP2042_03789	CDS	891	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
NZP2042_03790	CDS	411				hypothetical protein
NZP2042_03791	CDS	1206	hpxO_2	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
NZP2042_03792	CDS	2781				hypothetical protein
NZP2042_03793	CDS	732		2.5.1.18		Glutathione S-transferase
NZP2042_03794	CDS	459				hypothetical protein
NZP2042_03795	CDS	660				hypothetical protein
NZP2042_03796	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NZP2042_03797	CDS	564				hypothetical protein
NZP2042_03798	CDS	1113				hypothetical protein
NZP2042_03799	CDS	714				hypothetical protein
NZP2042_03800	CDS	1218	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NZP2042_03801	CDS	708	yknY	3.6.3.-	COG1136	Uncharacterized ABC transporter ATP-binding protein YknY
NZP2042_03802	CDS	1290	macA		COG0845	Macrolide export protein MacA
NZP2042_03803	CDS	909	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
NZP2042_03804	tRNA	76				tRNA-Lys(ctt)
NZP2042_03805	CDS	645				hypothetical protein
NZP2042_03806	CDS	669				hypothetical protein
NZP2042_03807	CDS	1011	cobU_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NZP2042_03808	CDS	777	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
NZP2042_03809	CDS	1320	cobB_1	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
NZP2042_03810	CDS	819	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
NZP2042_03811	CDS	765	cobM	2.1.1.133		Precorrin-4 C(11)-methyltransferase
NZP2042_03812	CDS	387				hypothetical protein
NZP2042_03813	CDS	1242	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
NZP2042_03814	CDS	777	cobK	1.3.1.54		Precorrin-6A reductase
NZP2042_03815	CDS	765	cobJ	2.1.1.131		Precorrin-3B C(17)-methyltransferase
NZP2042_03816	CDS	759	cobI	2.1.1.130		Precorrin-2 C(20)-methyltransferase
NZP2042_03817	CDS	633	cobH	5.4.99.61		Precorrin-8X methylmutase
NZP2042_03818	CDS	1521				hypothetical protein
NZP2042_03819	CDS	3504				hypothetical protein
NZP2042_03820	CDS	1053	yjiA_2		COG0523	Uncharacterized GTP-binding protein YjiA
NZP2042_03821	CDS	429				hypothetical protein
NZP2042_03822	CDS	1200				hypothetical protein
NZP2042_03823	CDS	366	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
NZP2042_03824	CDS	582	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
NZP2042_03825	CDS	606	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
NZP2042_03826	CDS	1191	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
NZP2042_03827	CDS	1281	rplU_3			50S ribosomal protein L21
NZP2042_03828	CDS	1305	nqo1	1.6.5.11	COG1894	NADH-quinone oxidoreductase chain 1
NZP2042_03829	CDS	696	rplU_4			50S ribosomal protein L21
NZP2042_03830	CDS	2082	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
NZP2042_03831	CDS	1044	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
NZP2042_03832	CDS	492	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
NZP2042_03833	CDS	621	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
NZP2042_03834	CDS	309		1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit 11
NZP2042_03835	CDS	1974	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
NZP2042_03836	CDS	1506	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
NZP2042_03837	CDS	1437	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
NZP2042_03838	CDS	822	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
NZP2042_03839	CDS	1671	rnj	3.1.-.-	COG0595	Ribonuclease J
NZP2042_03840	CDS	405				hypothetical protein
NZP2042_03841	CDS	285				hypothetical protein
NZP2042_03842	CDS	729				hypothetical protein
NZP2042_03843	CDS	1329	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NZP2042_03844	CDS	1287	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
NZP2042_03845	CDS	681	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NZP2042_03846	CDS	1251				hypothetical protein
NZP2042_03847	CDS	744	lipB	2.3.1.181		Octanoyltransferase
NZP2042_03848	tRNA	85				tRNA-Leu(gag)
NZP2042_03849	CDS	900	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
NZP2042_03850	CDS	1185	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NZP2042_03851	CDS	954	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
NZP2042_03852	CDS	1191	sgaA	2.6.1.45		Serine--glyoxylate aminotransferase
NZP2042_03853	CDS	669	narL		COG2197	Probable transcriptional regulatory protein NarL
NZP2042_03854	CDS	1413	mgtE		COG2239	Magnesium transporter MgtE
NZP2042_03855	CDS	387				hypothetical protein
NZP2042_03856	CDS	477				hypothetical protein
NZP2042_03857	CDS	999				hypothetical protein
NZP2042_03858	CDS	1200				hypothetical protein
NZP2042_03859	CDS	1170	cntA	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
NZP2042_03860	CDS	180				hypothetical protein
NZP2042_03861	CDS	819				hypothetical protein
NZP2042_03862	CDS	516	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
NZP2042_03863	CDS	630	cobO	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
NZP2042_03864	CDS	948	cobD		COG1270	Cobalamin biosynthesis protein CobD
NZP2042_03865	CDS	1047	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
NZP2042_03866	CDS	510				hypothetical protein
NZP2042_03867	CDS	315				hypothetical protein
NZP2042_03868	CDS	255	parD4		COG3609	Antitoxin ParD4
NZP2042_03869	CDS	804	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
NZP2042_03870	CDS	384	tdcF_2	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
NZP2042_03871	CDS	1005				hypothetical protein
NZP2042_03872	CDS	813	ssuB_5	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2042_03873	CDS	849	ribX_3			Riboflavin transport system permease protein RibX
NZP2042_03874	CDS	1302	codAch2	3.5.4.11	COG0402	Pterin deaminase
NZP2042_03875	CDS	1404				hypothetical protein
NZP2042_03876	CDS	582	azoR_3	1.7.-.-		FMN-dependent NADH-azoreductase
NZP2042_03877	CDS	588	azoR_4	1.7.-.-		FMN-dependent NADH-azoreductase
NZP2042_03878	CDS	2463	abo_10	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_03879	CDS	1182	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
NZP2042_03880	CDS	936	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
NZP2042_03881	CDS	2454	abo_11	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_03882	CDS	588				hypothetical protein
